@RELATION "multilabel_instances_train: -C -3"
@ATTRIBUTE swords  NUMERIC
@ATTRIBUTE sf         NUMERIC
@ATTRIBUTE sdf      NUMERIC
@ATTRIBUTE scand      NUMERIC
@ATTRIBUTE mpos      NUMERIC
@ATTRIBUTE msent     NUMERIC
@ATTRIBUTE dwords     NUMERIC
@ATTRIBUTE dents    NUMERIC
@ATTRIBUTE Aclass        {0,1}
@ATTRIBUTE Bclass        {0,1}
@ATTRIBUTE Tclass        {0,1}

@DATA
2.0,1.0,0.0,1.0,0.01,33.0,778.0,27.0,0,1,0
1.0,1.0,0.0,3.0,0.17,347.0,778.0,27.0,0,1,0
1.0,1.0,0.0,1.0,0.95,414.0,778.0,27.0,0,1,0
1.0,2.0,0.0,23.0,0.47,114.0,778.0,27.0,0,1,0
3.0,1.0,1.0,1.0,0.47,114.0,778.0,27.0,1,1,1
2.0,1.0,1.0,2.0,0.46,63.0,778.0,27.0,1,1,1
2.0,1.0,0.0,1.0,0.15,347.0,778.0,27.0,0,1,0
3.0,1.0,1.0,2.0,0.87,187.0,778.0,27.0,1,1,1
2.0,1.0,0.0,1.0,0.09,137.0,778.0,27.0,0,1,0
2.0,1.0,1.0,1.0,0.46,63.0,778.0,27.0,1,1,1
2.0,1.0,0.0,0.0,0.1,137.0,778.0,27.0,0,1,0
2.0,1.0,1.0,1.0,0.2,310.0,778.0,27.0,1,1,1
3.0,1.0,0.0,1.0,0.08,214.0,778.0,27.0,0,1,1
2.0,1.0,0.0,0.0,0.15,347.0,778.0,27.0,0,1,0
1.0,1.0,0.0,1.0,0.36,286.0,778.0,27.0,0,1,1
2.0,1.0,0.0,5.0,0.67,200.0,778.0,27.0,0,1,0
4.0,1.0,0.0,3.0,0.66,200.0,778.0,27.0,0,1,0
2.0,1.0,0.0,1.0,0.78,173.0,778.0,27.0,1,1,1
1.0,1.0,0.0,1.0,0.78,102.0,778.0,27.0,0,1,1
2.0,1.0,0.0,2.0,0.75,152.0,778.0,27.0,1,1,1
3.0,1.0,0.0,1.0,0.52,174.0,778.0,27.0,1,1,1
2.0,1.0,0.0,3.0,0.52,174.0,778.0,27.0,0,1,0
2.0,1.0,0.0,1.0,0.86,386.0,778.0,27.0,1,1,1
2.0,2.0,0.0,0.0,0.28,63.0,804.0,17.0,0,1,0
1.0,2.0,0.0,7.0,0.28,63.0,804.0,17.0,0,1,0
4.0,1.0,0.0,1.0,0.29,300.0,804.0,17.0,0,1,0
3.0,1.0,0.0,1.0,0.24,35.0,804.0,17.0,0,1,1
2.0,1.0,0.0,1.0,0.01,24.0,804.0,17.0,0,1,0
2.0,1.0,0.0,1.0,0.45,184.0,804.0,17.0,0,1,0
2.0,1.0,1.0,3.0,0.86,246.0,804.0,17.0,1,1,1
2.0,4.0,1.0,2.0,0.18,156.0,804.0,17.0,1,1,0
2.0,4.0,1.0,2.0,0.16,234.0,804.0,17.0,1,1,1
2.0,4.0,1.0,2.0,0.11,148.0,804.0,17.0,1,1,1
2.0,4.0,1.0,2.0,0.02,153.0,804.0,17.0,1,1,1
1.0,1.0,0.0,0.0,0.42,100.0,804.0,17.0,0,1,0
2.0,1.0,0.0,1.0,0.01,33.0,804.0,17.0,0,1,0
2.0,1.0,0.0,3.0,0.28,63.0,804.0,17.0,0,1,0
2.0,1.0,0.0,1.0,0.4,136.0,804.0,17.0,1,1,0
3.0,1.0,0.0,0.0,0.75,205.0,804.0,17.0,1,1,1
2.0,1.0,0.0,0.0,0.92,207.0,690.0,11.0,0,1,0
2.0,1.0,0.0,0.0,0.69,142.0,690.0,11.0,0,1,0
2.0,1.0,0.0,0.0,0.11,154.0,690.0,11.0,0,1,0
1.0,1.0,0.0,7.0,0.11,154.0,690.0,11.0,0,1,0
4.0,1.0,0.0,1.0,0.23,158.0,690.0,11.0,0,1,0
2.0,1.0,0.0,1.0,0.07,24.0,690.0,11.0,0,1,0
2.0,1.0,0.0,2.0,0.23,399.0,690.0,11.0,0,1,1
2.0,1.0,0.0,1.0,0.07,33.0,690.0,11.0,0,1,0
3.0,1.0,0.0,0.0,0.74,224.0,690.0,11.0,0,1,0
2.0,1.0,0.0,3.0,0.11,154.0,690.0,11.0,0,1,0
2.0,1.0,0.0,1.0,0.06,20.0,690.0,11.0,1,1,1
2.0,1.0,0.0,3.0,0.01,68.0,690.0,11.0,0,1,1
2.0,1.0,0.0,2.0,0.08,127.0,690.0,11.0,0,1,0
2.0,1.0,0.0,1.0,0.1,140.0,681.0,19.0,0,1,1
2.0,1.0,0.0,1.0,0.89,138.0,681.0,19.0,0,1,0
2.0,1.0,0.0,2.0,0.95,138.0,681.0,19.0,0,1,0
2.0,1.0,0.0,1.0,0.77,196.0,681.0,19.0,0,1,0
2.0,1.0,0.0,1.0,0.01,24.0,681.0,19.0,0,1,0
2.0,1.0,0.0,1.0,0.14,201.0,681.0,19.0,1,1,0
3.0,1.0,1.0,1.0,0.38,137.0,681.0,19.0,1,1,0
2.0,1.0,1.0,1.0,0.51,178.0,681.0,19.0,1,1,1
2.0,1.0,0.0,1.0,0.01,33.0,681.0,19.0,0,1,0
2.0,1.0,1.0,3.0,0.59,372.0,681.0,19.0,1,1,1
2.0,1.0,1.0,1.0,0.64,253.0,681.0,19.0,1,1,1
2.0,1.0,0.0,0.0,0.49,178.0,681.0,19.0,0,1,0
2.0,4.0,0.0,1.0,0.14,201.0,681.0,19.0,1,1,1
2.0,4.0,0.0,1.0,0.94,164.0,681.0,19.0,1,1,1
2.0,4.0,0.0,1.0,0.75,196.0,681.0,19.0,0,1,1
2.0,4.0,0.0,1.0,0.04,105.0,681.0,19.0,1,1,1
2.0,1.0,0.0,1.0,0.0,22.0,681.0,19.0,1,1,1
2.0,1.0,0.0,1.0,0.92,248.0,655.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.05,24.0,655.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.32,167.0,655.0,0.0,0,1,0
4.0,2.0,0.0,2.0,0.16,129.0,655.0,0.0,1,1,1
4.0,2.0,0.0,2.0,0.95,222.0,655.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.05,33.0,655.0,0.0,0,1,0
4.0,1.0,0.0,1.0,0.32,167.0,655.0,0.0,1,1,1
2.0,1.0,0.0,2.0,0.32,167.0,655.0,0.0,0,1,0
1.0,1.0,0.0,5.0,0.65,90.0,710.0,0.0,0,1,0
1.0,1.0,0.0,0.0,0.8,170.0,710.0,0.0,0,1,1
2.0,1.0,0.0,1.0,0.35,81.0,710.0,0.0,0,1,0
2.0,1.0,0.0,2.0,0.06,136.0,710.0,0.0,0,1,0
2.0,1.0,0.0,2.0,0.29,289.0,710.0,0.0,0,1,0
2.0,1.0,0.0,2.0,0.8,170.0,710.0,0.0,1,1,1
1.0,1.0,0.0,1.0,0.74,109.0,710.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.73,109.0,710.0,0.0,1,1,1
1.0,2.0,0.0,1.0,0.98,44.0,710.0,0.0,0,1,1
1.0,1.0,0.0,1.0,0.49,179.0,710.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.2,194.0,710.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.92,211.0,710.0,0.0,1,1,1
2.0,2.0,0.0,1.0,0.97,66.0,710.0,0.0,1,1,1
2.0,2.0,0.0,1.0,0.07,136.0,710.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.89,236.0,280.0,0.0,0,1,0
2.0,1.0,0.0,0.0,0.12,148.0,280.0,0.0,0,1,1
2.0,1.0,0.0,1.0,0.14,148.0,280.0,0.0,0,1,1
2.0,1.0,0.0,4.0,0.03,125.0,304.0,0.0,0,1,1
2.0,1.0,0.0,1.0,0.01,125.0,304.0,0.0,0,1,0
3.0,1.0,0.0,1.0,0.73,258.0,304.0,0.0,0,1,0
2.0,1.0,0.0,0.0,0.69,129.0,304.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.54,230.0,304.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.08,122.0,304.0,0.0,0,1,1
2.0,1.0,0.0,0.0,0.84,152.0,304.0,0.0,0,1,0
2.0,1.0,0.0,0.0,0.86,72.0,304.0,0.0,0,1,0
2.0,1.0,0.0,2.0,0.82,105.0,304.0,0.0,0,1,1
2.0,1.0,0.0,1.0,0.27,152.0,304.0,0.0,1,1,1
2.0,1.0,0.0,4.0,0.87,77.0,304.0,0.0,0,1,1
2.0,1.0,0.0,2.0,0.19,135.0,196.0,0.0,0,1,1
2.0,1.0,0.0,1.0,0.0,163.0,196.0,0.0,0,1,0
2.0,2.0,0.0,1.0,0.76,154.0,196.0,0.0,1,1,1
2.0,2.0,0.0,1.0,0.83,101.0,196.0,0.0,1,1,0
1.0,1.0,0.0,0.0,0.54,85.0,196.0,0.0,0,1,0
1.0,1.0,0.0,0.0,0.71,126.0,343.0,0.0,0,1,1
2.0,1.0,0.0,6.0,0.57,270.0,343.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.4,174.0,343.0,0.0,1,1,1
2.0,1.0,0.0,0.0,0.47,37.0,343.0,0.0,0,1,0
1.0,1.0,0.0,2.0,0.98,123.0,343.0,0.0,1,1,1
2.0,5.0,0.0,1.0,0.04,99.0,343.0,0.0,0,1,1
2.0,5.0,0.0,1.0,0.38,95.0,343.0,0.0,0,1,0
2.0,5.0,0.0,1.0,0.25,125.0,343.0,0.0,0,1,1
2.0,5.0,0.0,1.0,0.14,207.0,343.0,0.0,0,1,1
2.0,5.0,0.0,1.0,0.66,182.0,343.0,0.0,0,1,1
2.0,1.0,0.0,0.0,0.86,79.0,496.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.31,158.0,496.0,0.0,0,1,0
1.0,1.0,0.0,2.0,0.99,109.0,496.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.15,176.0,496.0,0.0,0,1,0
1.0,2.0,0.0,0.0,0.61,93.0,496.0,0.0,1,1,0
1.0,2.0,0.0,0.0,0.47,175.0,496.0,0.0,0,1,0
1.0,2.0,0.0,1.0,0.49,132.0,496.0,0.0,0,1,0
1.0,2.0,0.0,1.0,0.48,175.0,496.0,0.0,0,1,1
2.0,1.0,0.0,2.0,0.12,313.0,496.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.17,176.0,496.0,0.0,1,1,1
4.0,1.0,0.0,1.0,0.5,132.0,496.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.72,207.0,496.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.38,357.0,496.0,0.0,0,1,0
2.0,5.0,0.0,1.0,0.85,219.0,496.0,0.0,0,1,0
2.0,1.0,0.0,2.0,0.36,196.0,496.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.17,329.0,496.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.47,175.0,496.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.93,161.0,496.0,0.0,1,1,1
2.0,1.0,0.0,2.0,0.16,176.0,496.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.65,95.0,496.0,0.0,1,1,1
4.0,1.0,0.0,1.0,0.88,307.0,787.0,0.0,0,1,0
3.0,1.0,0.0,1.0,0.19,121.0,787.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.29,173.0,787.0,0.0,0,1,1
1.0,2.0,0.0,1.0,0.41,84.0,787.0,0.0,0,1,1
1.0,2.0,0.0,1.0,0.29,173.0,787.0,0.0,0,1,1
2.0,1.0,0.0,0.0,0.2,86.0,787.0,0.0,0,1,0
1.0,1.0,0.0,1.0,0.08,203.0,787.0,0.0,0,1,1
1.0,3.0,0.0,1.0,0.65,121.0,787.0,0.0,1,1,0
1.0,3.0,0.0,1.0,0.59,218.0,787.0,0.0,1,1,0
1.0,3.0,0.0,1.0,0.23,139.0,787.0,0.0,0,1,0
1.0,3.0,0.0,1.0,0.92,131.0,787.0,0.0,0,1,0
1.0,3.0,0.0,1.0,0.91,181.0,787.0,0.0,0,1,1
1.0,3.0,0.0,1.0,0.06,221.0,787.0,0.0,0,1,1
4.0,1.0,0.0,1.0,0.09,203.0,787.0,0.0,1,1,1
5.0,1.0,0.0,2.0,0.8,181.0,787.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.23,139.0,787.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.53,49.0,281.0,0.0,0,1,0
3.0,1.0,0.0,3.0,0.12,180.0,281.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.96,103.0,281.0,0.0,0,1,0
2.0,1.0,7.0,1.0,0.25,124.0,281.0,0.0,1,1,1
2.0,1.0,0.0,0.0,0.11,13.0,281.0,0.0,0,1,0
1.0,2.0,0.0,7.0,0.11,13.0,281.0,0.0,0,1,0
2.0,1.0,0.0,3.0,0.49,77.0,281.0,0.0,1,1,1
2.0,1.0,0.0,22.0,0.0,25.0,281.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.03,114.0,281.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.21,304.0,281.0,0.0,1,1,1
2.0,1.0,0.0,3.0,0.1,23.0,281.0,0.0,0,1,0
2.0,1.0,0.0,0.0,0.16,180.0,281.0,0.0,0,1,0
3.0,1.0,0.0,1.0,0.03,160.0,333.0,0.0,0,1,0
3.0,1.0,0.0,1.0,0.1,122.0,333.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.71,176.0,333.0,0.0,0,1,0
1.0,10.0,0.0,1.0,0.43,119.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.39,135.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.34,151.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.22,72.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.02,160.0,333.0,0.0,0,1,0
1.0,10.0,0.0,1.0,0.14,52.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.11,122.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.87,252.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.68,56.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.49,75.0,333.0,0.0,1,1,0
2.0,1.0,0.0,1.0,0.02,160.0,333.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.76,176.0,333.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.29,151.0,333.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.23,72.0,333.0,0.0,1,1,1
3.0,1.0,0.0,0.0,0.99,81.0,399.0,0.0,0,1,1
2.0,1.0,0.0,1.0,0.66,40.0,399.0,0.0,1,1,1
2.0,3.0,0.0,3.0,0.31,100.0,399.0,0.0,0,1,0
2.0,3.0,0.0,3.0,0.11,201.0,399.0,0.0,0,1,1
2.0,3.0,0.0,3.0,0.89,117.0,399.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.51,121.0,399.0,0.0,1,1,1
1.0,1.0,0.0,1.0,0.3,172.0,411.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.11,93.0,411.0,0.0,1,1,1
1.0,2.0,0.0,1.0,0.38,157.0,411.0,0.0,0,1,0
1.0,2.0,0.0,1.0,0.76,78.0,411.0,0.0,1,1,0
2.0,1.0,0.0,1.0,0.38,157.0,411.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.16,92.0,411.0,0.0,1,1,1
3.0,1.0,0.0,1.0,0.3,172.0,411.0,0.0,1,1,1
2.0,1.0,0.0,2.0,0.15,92.0,411.0,0.0,1,1,1
3.0,1.0,0.0,1.0,0.81,180.0,411.0,0.0,0,1,1
2.0,1.0,0.0,8.0,0.6,301.0,231.0,0.0,0,1,0
3.0,1.0,0.0,1.0,0.35,176.0,231.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.0,220.0,231.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.84,139.0,231.0,0.0,0,1,1
2.0,1.0,0.0,4.0,0.39,176.0,231.0,0.0,0,1,0
2.0,1.0,7.0,1.0,0.82,179.0,78.0,0.0,1,1,1
3.0,1.0,0.0,1.0,0.35,116.0,78.0,0.0,0,1,1
2.0,1.0,0.0,2.0,0.35,116.0,78.0,0.0,1,1,0
2.0,1.0,0.0,1.0,0.75,179.0,78.0,0.0,1,1,1
2.0,1.0,0.0,3.0,0.07,200.0,443.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.67,91.0,443.0,0.0,1,1,1
1.0,1.0,0.0,0.0,0.26,50.0,443.0,0.0,0,1,0
2.0,1.0,0.0,0.0,0.0,216.0,443.0,0.0,0,1,0
2.0,1.0,0.0,3.0,0.15,244.0,443.0,0.0,1,1,1
1.0,1.0,0.0,2.0,0.0,216.0,443.0,0.0,1,1,0
2.0,1.0,0.0,5.0,0.13,191.0,202.0,0.0,0,1,0
2.0,1.0,0.0,3.0,0.55,143.0,202.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.53,210.0,202.0,0.0,1,1,1
2.0,1.0,0.0,5.0,0.44,154.0,202.0,0.0,0,1,1
2.0,1.0,0.0,2.0,0.41,404.0,731.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.33,206.0,731.0,0.0,0,1,0
2.0,1.0,0.0,0.0,0.11,174.0,731.0,0.0,0,1,0
2.0,1.0,0.0,2.0,0.74,266.0,731.0,0.0,0,1,0
2.0,1.0,0.0,0.0,0.01,142.0,731.0,0.0,0,1,0
1.0,1.0,0.0,7.0,0.01,142.0,731.0,0.0,0,1,0
2.0,2.0,0.0,2.0,0.92,124.0,731.0,0.0,0,1,0
2.0,2.0,0.0,2.0,0.73,67.0,731.0,0.0,0,1,0
1.0,1.0,0.0,0.0,0.54,114.0,731.0,0.0,0,1,0
1.0,1.0,0.0,4.0,0.58,82.0,731.0,0.0,1,1,0
2.0,2.0,0.0,1.0,0.1,174.0,731.0,0.0,1,1,1
2.0,2.0,0.0,1.0,0.04,51.0,731.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.28,177.0,731.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.58,80.0,731.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.32,206.0,731.0,0.0,1,1,1
1.0,1.0,0.0,2.0,0.8,92.0,731.0,0.0,1,1,0
2.0,1.0,0.0,3.0,0.01,179.0,731.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.6,171.0,731.0,0.0,0,1,1
4.0,1.0,0.0,1.0,0.61,171.0,731.0,0.0,1,1,1
2.0,1.0,0.0,2.0,0.39,353.0,553.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.63,144.0,553.0,0.0,0,1,0
3.0,1.0,0.0,1.0,0.33,256.0,553.0,0.0,0,1,0
2.0,1.0,0.0,2.0,0.31,164.0,553.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.59,153.0,553.0,0.0,1,1,1
2.0,5.0,0.0,1.0,0.14,227.0,553.0,0.0,1,1,1
2.0,5.0,0.0,1.0,0.86,120.0,553.0,0.0,0,1,1
2.0,5.0,0.0,1.0,0.75,127.0,553.0,0.0,1,1,1
2.0,5.0,0.0,1.0,0.65,55.0,553.0,0.0,1,1,1
2.0,5.0,0.0,1.0,0.58,153.0,553.0,0.0,1,1,1
4.0,2.0,0.0,1.0,0.99,48.0,553.0,0.0,0,1,1
4.0,2.0,0.0,1.0,0.41,306.0,553.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.89,168.0,351.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.92,168.0,351.0,0.0,0,1,1
2.0,1.0,0.0,0.0,0.86,121.0,351.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.7,130.0,351.0,0.0,0,1,1
2.0,1.0,0.0,1.0,0.0,162.0,351.0,0.0,0,1,0
2.0,1.0,0.0,1.0,0.67,185.0,351.0,0.0,1,1,1
2.0,1.0,0.0,0.0,0.15,167.0,483.0,9.0,0,1,0
2.0,1.0,0.0,2.0,0.44,52.0,483.0,9.0,0,1,0
3.0,1.0,0.0,1.0,0.04,217.0,483.0,9.0,0,1,0
2.0,1.0,0.0,2.0,0.04,217.0,483.0,9.0,1,1,1
2.0,1.0,0.0,1.0,0.61,107.0,483.0,9.0,1,1,1
2.0,1.0,0.0,1.0,0.03,217.0,483.0,9.0,0,1,1
3.0,1.0,0.0,1.0,0.12,171.0,483.0,9.0,0,1,0
2.0,1.0,0.0,1.0,0.13,171.0,483.0,9.0,1,1,1
2.0,1.0,0.0,2.0,0.35,219.0,211.0,6.0,1,1,1
3.0,2.0,0.0,2.0,0.59,199.0,211.0,6.0,0,1,1
3.0,2.0,0.0,2.0,0.36,219.0,211.0,6.0,0,1,1
2.0,1.0,0.0,1.0,0.58,199.0,211.0,6.0,1,1,1
4.0,1.0,0.0,1.0,0.41,219.0,211.0,6.0,0,1,0
3.0,1.0,0.0,2.0,0.24,292.0,168.0,10.0,0,1,0
2.0,1.0,0.0,5.0,0.24,292.0,168.0,10.0,0,1,0
2.0,1.0,0.0,2.0,0.97,215.0,168.0,10.0,0,1,0
2.0,1.0,0.0,2.0,0.23,292.0,168.0,10.0,0,1,0
2.0,1.0,1.0,3.0,0.85,215.0,168.0,10.0,1,1,1
2.0,1.0,1.0,1.0,0.28,176.0,168.0,10.0,1,1,1
2.0,1.0,1.0,1.0,0.13,292.0,168.0,10.0,1,1,1
4.0,1.0,0.0,5.0,0.05,292.0,168.0,10.0,0,1,0
2.0,1.0,0.0,11.0,0.05,292.0,168.0,10.0,0,1,0
2.0,1.0,0.0,1.0,0.34,192.0,32.0,5.0,0,1,1
3.0,1.0,0.0,1.0,0.52,337.0,301.0,4.0,0,1,0
2.0,1.0,0.0,1.0,0.07,233.0,301.0,4.0,0,1,0
2.0,3.0,0.0,2.0,0.04,233.0,301.0,4.0,0,1,0
2.0,3.0,0.0,2.0,0.17,270.0,301.0,4.0,0,1,0
2.0,3.0,0.0,2.0,0.61,179.0,301.0,4.0,0,1,0
2.0,1.0,0.0,1.0,0.47,337.0,301.0,4.0,0,1,0
2.0,1.0,7.0,1.0,0.31,182.0,301.0,4.0,1,1,1
1.0,2.0,0.0,3.0,0.39,337.0,301.0,4.0,0,1,0
3.0,1.0,0.0,2.0,0.82,347.0,301.0,4.0,0,1,1
2.0,1.0,0.0,1.0,0.2,270.0,301.0,4.0,1,1,1
3.0,1.0,0.0,1.0,0.56,202.0,270.0,7.0,0,1,0
1.0,1.0,0.0,0.0,0.18,330.0,270.0,7.0,0,1,0
2.0,1.0,0.0,1.0,0.23,247.0,270.0,7.0,0,1,0
2.0,3.0,7.0,1.0,0.82,313.0,270.0,7.0,1,1,1
2.0,3.0,7.0,1.0,0.71,201.0,270.0,7.0,1,1,1
2.0,3.0,7.0,1.0,0.07,330.0,270.0,7.0,1,1,1
2.0,1.0,0.0,0.0,0.35,135.0,270.0,7.0,0,1,0
4.0,1.0,0.0,1.0,0.42,93.0,270.0,7.0,0,1,0
3.0,1.0,0.0,1.0,0.94,257.0,325.0,13.0,0,1,1
2.0,2.0,7.0,1.0,0.38,295.0,325.0,13.0,1,1,1
2.0,2.0,7.0,1.0,0.89,257.0,325.0,13.0,1,1,1
1.0,1.0,1.0,0.0,0.14,332.0,325.0,13.0,1,1,0
3.0,1.0,1.0,1.0,0.09,244.0,325.0,13.0,1,1,1
2.0,1.0,0.0,5.0,0.94,257.0,325.0,13.0,0,1,0
2.0,1.0,0.0,0.0,0.7,298.0,166.0,3.0,0,1,0
2.0,1.0,0.0,2.0,0.28,299.0,345.0,11.0,0,1,0
1.0,1.0,0.0,533.0,0.24,299.0,345.0,11.0,0,1,0
2.0,2.0,1.0,1.0,0.0,323.0,345.0,11.0,0,1,1
2.0,2.0,1.0,1.0,0.06,323.0,345.0,11.0,1,1,0
3.0,2.0,0.0,1.0,0.19,111.0,787.0,0.0,0,0,1
3.0,1.0,1.0,1.0,0.19,284.0,369.0,11.0,0,0,1
1.0,3.0,0.0,2.0,0.37,196.0,787.0,0.0,0,0,1
2.0,1.0,1.0,1.0,0.76,117.0,65.0,3.0,1,1,1
1.0,3.0,0.0,2.0,0.73,180.0,787.0,0.0,0,0,1
3.0,1.0,0.0,66.0,0.55,170.0,411.0,0.0,1,1,1
3.0,1.0,0.0,58.0,0.55,170.0,411.0,0.0,1,1,1
2.0,1.0,0.0,2.0,0.04,217.0,483.0,9.0,1,1,1
2.0,2.0,8.0,3.0,0.09,112.0,281.0,0.0,1,1,1
1.0,2.0,0.0,3.0,0.26,118.0,655.0,0.0,0,0,1
3.0,1.0,0.0,5.0,0.1,23.0,281.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.58,199.0,211.0,6.0,1,1,1
1.0,1.0,0.0,0.0,0.17,67.0,787.0,0.0,0,0,1
3.0,1.0,0.0,3.0,0.41,219.0,211.0,6.0,0,1,1
1.0,2.0,0.0,1.0,0.41,84.0,787.0,0.0,0,1,1
3.0,1.0,0.0,42.0,0.56,170.0,411.0,0.0,1,1,1
3.0,1.0,1.0,1.0,0.35,127.0,805.0,16.0,1,1,1
2.0,1.0,0.0,61.0,0.92,252.0,333.0,0.0,1,1,1
2.0,1.0,0.0,46.0,0.05,232.0,411.0,0.0,1,1,1
2.0,2.0,7.0,1.0,0.38,295.0,325.0,13.0,1,1,1
2.0,1.0,0.0,3.0,0.03,139.0,411.0,0.0,1,1,1
2.0,1.0,7.0,1.0,0.31,182.0,301.0,4.0,1,1,1
2.0,1.0,1.0,1.0,0.13,292.0,168.0,10.0,1,1,1
2.0,1.0,0.0,43.0,0.57,251.0,411.0,0.0,1,1,1
2.0,1.0,7.0,1.0,0.1,156.0,64.0,4.0,1,1,1
2.0,1.0,0.0,1.0,0.02,160.0,333.0,0.0,1,1,1
3.0,1.0,0.0,4.0,0.95,327.0,333.0,0.0,1,1,1
2.0,1.0,0.0,2.0,0.36,176.0,231.0,0.0,0,1,1
2.0,1.0,8.0,3.0,0.29,300.0,804.0,17.0,1,1,1
2.0,1.0,0.0,1.0,0.39,385.0,325.0,13.0,0,0,1
1.0,1.0,0.0,0.0,0.94,42.0,304.0,0.0,0,0,1
3.0,2.0,0.0,1.0,0.3,357.0,787.0,0.0,0,0,1
1.0,9.0,0.0,1.0,0.39,127.0,787.0,0.0,1,0,1
3.0,1.0,0.0,3.0,0.22,155.0,476.0,4.0,0,1,1
2.0,1.0,0.0,4.0,0.13,185.0,411.0,0.0,1,1,1
2.0,1.0,0.0,2.0,0.08,214.0,778.0,27.0,0,1,1
2.0,1.0,0.0,5.0,0.03,348.0,274.0,4.0,1,1,1
3.0,1.0,1.0,1.0,0.36,63.0,805.0,16.0,1,1,1
3.0,1.0,0.0,5.0,0.01,179.0,731.0,0.0,1,1,1
1.0,1.0,0.0,0.0,0.99,47.0,304.0,0.0,0,0,1
2.0,1.0,0.0,5.0,0.57,174.0,168.0,10.0,1,1,1
3.0,1.0,0.0,1.0,1.0,155.0,659.0,9.0,1,1,1
1.0,2.0,0.0,1.0,0.29,173.0,787.0,0.0,0,1,1
2.0,1.0,8.0,3.0,0.01,142.0,731.0,0.0,1,1,1
2.0,3.0,7.0,1.0,0.07,330.0,270.0,7.0,1,1,1
2.0,1.0,0.0,1.0,0.17,176.0,496.0,0.0,1,1,1
2.0,1.0,0.0,4.0,0.9,252.0,333.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.09,132.0,65.0,3.0,1,1,1
2.0,1.0,0.0,1.0,0.28,177.0,731.0,0.0,1,1,1
2.0,2.0,7.0,1.0,0.89,257.0,325.0,13.0,1,1,1
2.0,1.0,0.0,2.0,0.35,219.0,211.0,6.0,1,1,1
2.0,1.0,0.0,2.0,0.06,346.0,476.0,4.0,1,1,1
2.0,2.0,8.0,3.0,0.3,381.0,274.0,4.0,1,1,1
