@RELATION "multilabel_instances_train: -C -3"
@ATTRIBUTE swords  NUMERIC
@ATTRIBUTE sf         NUMERIC
@ATTRIBUTE sdf      NUMERIC
@ATTRIBUTE scand      NUMERIC
@ATTRIBUTE mpos      NUMERIC
@ATTRIBUTE msent     NUMERIC
@ATTRIBUTE dwords     NUMERIC
@ATTRIBUTE dents    NUMERIC
@ATTRIBUTE Aclass        {0,1}
@ATTRIBUTE Bclass        {0,1}
@ATTRIBUTE Tclass        {0,1}

@DATA
1.0,2.0,4.0,0.0,0.89,376.0,128.0,16.0,1,1,0
1.0,2.0,4.0,0.0,0.28,376.0,128.0,16.0,1,1,1
1.0,1.0,4.0,1.0,0.96,376.0,128.0,16.0,1,1,1
2.0,1.0,0.0,2.0,0.8,184.0,196.0,28.0,0,1,0
1.0,3.0,1.0,1.0,0.86,184.0,196.0,28.0,1,1,1
1.0,3.0,1.0,1.0,0.51,163.0,196.0,28.0,0,1,1
1.0,3.0,1.0,1.0,0.23,231.0,196.0,28.0,1,1,1
4.0,1.0,1.0,1.0,0.39,163.0,196.0,28.0,0,1,1
1.0,8.0,1.0,1.0,0.69,140.0,196.0,28.0,1,1,0
1.0,8.0,1.0,1.0,0.6,97.0,196.0,28.0,1,1,0
1.0,8.0,1.0,1.0,0.06,231.0,196.0,28.0,0,1,0
1.0,8.0,1.0,1.0,0.43,163.0,196.0,28.0,1,1,1
1.0,8.0,1.0,1.0,0.3,101.0,196.0,28.0,1,1,0
1.0,8.0,1.0,1.0,0.18,231.0,196.0,28.0,1,1,1
1.0,8.0,1.0,1.0,0.0,43.0,196.0,28.0,1,1,1
3.0,2.0,0.0,3.0,0.08,173.0,175.0,12.0,0,1,0
3.0,2.0,0.0,3.0,0.01,33.0,175.0,12.0,0,1,0
2.0,1.0,0.0,1.0,0.05,192.0,175.0,12.0,0,1,0
4.0,2.0,0.0,1.0,0.08,173.0,175.0,12.0,0,1,0
2.0,6.0,3.0,3.0,0.9,152.0,175.0,12.0,1,1,0
2.0,6.0,3.0,3.0,0.08,173.0,175.0,12.0,0,1,0
2.0,6.0,3.0,3.0,0.57,112.0,175.0,12.0,1,1,0
2.0,6.0,3.0,3.0,0.44,44.0,175.0,12.0,0,1,0
2.0,6.0,3.0,3.0,0.27,82.0,175.0,12.0,1,1,0
2.0,6.0,3.0,3.0,0.0,33.0,175.0,12.0,0,1,0
3.0,1.0,0.0,1.0,0.1,173.0,175.0,12.0,0,1,0
2.0,1.0,0.0,1.0,0.72,176.0,463.0,32.0,0,1,0
2.0,1.0,0.0,2.0,0.57,154.0,463.0,32.0,0,1,0
2.0,1.0,0.0,3.0,0.09,157.0,463.0,32.0,0,1,0
1.0,1.0,0.0,2.0,0.03,78.0,463.0,32.0,1,1,0
2.0,2.0,1.0,0.0,0.02,28.0,463.0,32.0,1,1,0
2.0,2.0,1.0,0.0,0.99,28.0,463.0,32.0,1,1,0
2.0,1.0,0.0,2.0,0.43,68.0,463.0,32.0,0,1,0
1.0,3.0,0.0,2.0,0.97,11.0,174.0,5.0,0,1,0
1.0,3.0,0.0,2.0,0.88,40.0,174.0,5.0,0,1,0
1.0,3.0,0.0,2.0,0.62,113.0,174.0,5.0,0,1,0
1.0,1.0,0.0,4.0,0.08,14.0,111.0,10.0,0,1,0
1.0,1.0,8.0,2.0,0.33,349.0,111.0,10.0,1,1,0
1.0,1.0,0.0,0.0,0.28,30.0,111.0,10.0,0,1,1
1.0,1.0,0.0,1.0,0.06,52.0,111.0,10.0,1,1,0
1.0,1.0,0.0,1.0,0.05,38.0,111.0,10.0,0,1,0
2.0,1.0,0.0,1.0,0.89,372.0,111.0,10.0,0,1,1
1.0,1.0,0.0,2.0,0.85,349.0,111.0,10.0,0,1,0
1.0,1.0,0.0,5.0,0.74,151.0,627.0,49.0,0,1,0
4.0,1.0,0.0,1.0,0.31,145.0,627.0,49.0,0,1,1
2.0,1.0,0.0,1.0,0.22,100.0,627.0,49.0,0,1,0
3.0,1.0,0.0,1.0,0.33,145.0,627.0,49.0,0,1,0
4.0,1.0,0.0,1.0,0.22,100.0,627.0,49.0,0,1,0
2.0,2.0,0.0,0.0,0.65,90.0,627.0,49.0,0,1,0
2.0,2.0,0.0,0.0,0.58,84.0,627.0,49.0,0,1,0
2.0,1.0,0.0,1.0,0.71,151.0,627.0,49.0,0,1,0
2.0,1.0,1.0,1.0,0.22,100.0,627.0,49.0,1,1,1
2.0,1.0,3.0,1.0,0.27,168.0,627.0,49.0,1,1,1
3.0,1.0,1.0,1.0,0.7,151.0,627.0,49.0,0,1,1
2.0,1.0,9.0,1.0,0.03,235.0,627.0,49.0,1,1,1
2.0,1.0,6.0,1.0,0.5,133.0,229.0,31.0,1,1,1
2.0,1.0,0.0,2.0,0.81,113.0,229.0,31.0,0,1,0
2.0,1.0,0.0,5.0,0.63,95.0,209.0,37.0,0,1,0
2.0,1.0,0.0,4.0,0.48,145.0,209.0,37.0,0,1,0
2.0,1.0,0.0,1.0,0.14,81.0,209.0,37.0,0,1,0
2.0,1.0,0.0,1.0,0.93,149.0,209.0,37.0,0,1,0
2.0,1.0,0.0,1.0,0.97,83.0,209.0,37.0,0,1,0
4.0,1.0,8.0,1.0,0.31,211.0,209.0,37.0,1,1,1
3.0,1.0,10.0,2.0,0.56,145.0,209.0,37.0,1,1,1
1.0,2.0,11.0,2.0,0.6,95.0,209.0,37.0,1,1,0
1.0,2.0,11.0,2.0,0.58,145.0,209.0,37.0,1,1,1
2.0,2.0,0.0,1.0,0.39,163.0,209.0,37.0,0,1,1
2.0,2.0,0.0,1.0,0.01,48.0,209.0,37.0,0,1,0
2.0,1.0,0.0,2.0,0.84,149.0,209.0,37.0,0,1,0
2.0,1.0,2.0,1.0,0.59,91.0,169.0,24.0,1,1,1
1.0,2.0,2.0,0.0,0.71,123.0,169.0,24.0,1,1,0
1.0,2.0,2.0,0.0,0.6,91.0,169.0,24.0,0,1,0
4.0,1.0,8.0,1.0,0.27,180.0,169.0,24.0,1,1,1
2.0,1.0,4.0,1.0,0.65,123.0,169.0,24.0,1,1,1
2.0,1.0,0.0,1.0,0.8,141.0,169.0,24.0,0,1,0
3.0,1.0,10.0,2.0,0.38,180.0,169.0,24.0,1,1,1
1.0,4.0,11.0,2.0,0.91,104.0,169.0,24.0,1,1,0
1.0,4.0,11.0,2.0,0.64,123.0,169.0,24.0,1,1,1
1.0,4.0,11.0,2.0,0.37,180.0,169.0,24.0,1,1,1
2.0,1.0,4.0,1.0,0.62,91.0,169.0,24.0,1,1,1
2.0,1.0,0.0,2.0,0.44,45.0,169.0,24.0,0,1,0
2.0,1.0,0.0,11.0,0.55,91.0,169.0,24.0,0,1,0
2.0,1.0,0.0,5.0,0.8,192.0,212.0,28.0,0,1,0
2.0,1.0,0.0,1.0,0.13,270.0,212.0,28.0,0,1,0
2.0,2.0,16.0,1.0,0.35,175.0,212.0,28.0,1,1,1
2.0,2.0,16.0,1.0,0.15,270.0,212.0,28.0,1,1,1
1.0,2.0,8.0,2.0,0.39,200.0,212.0,28.0,1,1,1
1.0,2.0,8.0,2.0,0.04,270.0,212.0,28.0,1,1,1
1.0,1.0,0.0,1.0,0.87,204.0,212.0,28.0,0,1,0
2.0,1.0,13.0,1.0,0.48,200.0,212.0,28.0,1,1,1
2.0,1.0,0.0,6.0,0.16,182.0,643.0,55.0,0,1,0
1.0,1.0,0.0,1.0,0.26,212.0,643.0,55.0,0,1,1
1.0,1.0,0.0,10.0,0.6,48.0,643.0,55.0,0,1,0
2.0,1.0,0.0,0.0,0.16,182.0,643.0,55.0,0,1,0
2.0,1.0,9.0,1.0,0.21,212.0,643.0,55.0,1,1,1
2.0,1.0,12.0,1.0,0.25,212.0,643.0,55.0,1,1,1
1.0,4.0,7.0,0.0,0.19,182.0,643.0,55.0,0,1,0
2.0,1.0,7.0,1.0,0.03,180.0,643.0,55.0,1,1,1
2.0,1.0,7.0,1.0,0.7,221.0,643.0,55.0,1,1,1
1.0,2.0,8.0,1.0,0.88,158.0,643.0,55.0,1,1,0
1.0,2.0,8.0,1.0,0.77,110.0,643.0,55.0,0,1,0
1.0,5.0,10.0,1.0,0.87,158.0,643.0,55.0,1,1,0
1.0,5.0,10.0,1.0,0.01,68.0,643.0,55.0,1,1,0
1.0,5.0,10.0,1.0,0.33,79.0,643.0,55.0,1,1,0
1.0,5.0,10.0,1.0,0.3,104.0,643.0,55.0,1,1,0
1.0,5.0,10.0,1.0,0.29,131.0,643.0,55.0,0,1,0
2.0,1.0,8.0,1.0,0.77,110.0,643.0,55.0,1,1,1
1.0,3.0,5.0,24.0,0.05,180.0,643.0,55.0,0,1,0
2.0,1.0,7.0,1.0,0.19,182.0,643.0,55.0,1,1,1
1.0,1.0,0.0,11.0,0.19,182.0,643.0,55.0,0,1,0
2.0,1.0,10.0,1.0,0.29,131.0,643.0,55.0,1,1,1
2.0,1.0,9.0,1.0,0.22,212.0,643.0,55.0,1,1,1
2.0,1.0,4.0,1.0,0.26,131.0,643.0,55.0,1,1,1
2.0,1.0,9.0,1.0,0.23,212.0,643.0,55.0,1,1,1
2.0,1.0,6.0,1.0,0.34,79.0,643.0,55.0,1,1,1
1.0,1.0,0.0,124.0,0.34,79.0,643.0,55.0,0,1,0
1.0,4.0,6.0,0.0,0.17,182.0,643.0,55.0,0,1,0
1.0,4.0,6.0,0.0,0.75,110.0,643.0,55.0,1,1,0
1.0,4.0,6.0,0.0,0.72,91.0,643.0,55.0,1,1,0
1.0,4.0,6.0,0.0,0.65,221.0,643.0,55.0,1,1,0
2.0,1.0,6.0,1.0,0.17,182.0,643.0,55.0,1,1,1
1.0,1.0,7.0,2.0,0.7,221.0,643.0,55.0,0,1,0
2.0,1.0,5.0,1.0,0.38,158.0,643.0,55.0,1,1,1
2.0,1.0,4.0,1.0,0.05,180.0,643.0,55.0,1,1,1
2.0,1.0,7.0,29.0,0.07,180.0,643.0,55.0,0,1,1
1.0,1.0,0.0,185.0,0.54,60.0,105.0,7.0,0,1,0
1.0,1.0,0.0,43.0,0.5,60.0,105.0,7.0,0,1,0
1.0,2.0,0.0,36.0,0.46,60.0,105.0,7.0,0,1,0
1.0,2.0,0.0,36.0,0.03,34.0,105.0,7.0,0,1,0
2.0,1.0,0.0,1.0,0.78,73.0,105.0,7.0,0,1,1
2.0,1.0,0.0,0.0,0.77,73.0,105.0,7.0,0,1,0
2.0,1.0,0.0,5.0,0.13,83.0,105.0,7.0,0,1,0
2.0,2.0,1.0,1.0,0.01,34.0,105.0,7.0,1,1,1
2.0,2.0,1.0,1.0,0.45,60.0,105.0,7.0,0,1,1
1.0,1.0,0.0,5.0,0.93,54.0,94.0,15.0,0,1,0
2.0,1.0,0.0,1.0,0.1,184.0,94.0,15.0,0,1,1
2.0,1.0,0.0,0.0,0.64,122.0,169.0,17.0,0,1,0
2.0,1.0,4.0,1.0,0.22,180.0,169.0,17.0,1,1,1
1.0,1.0,1.0,3.0,0.42,199.0,169.0,17.0,1,1,1
2.0,1.0,1.0,1.0,0.77,186.0,169.0,17.0,1,1,0
3.0,1.0,0.0,2.0,0.2,180.0,169.0,17.0,0,1,1
2.0,1.0,0.0,9.0,0.87,186.0,169.0,17.0,0,1,0
2.0,1.0,0.0,0.0,0.47,183.0,237.0,20.0,0,1,0
2.0,2.0,0.0,0.0,0.36,177.0,237.0,20.0,0,1,0
2.0,2.0,0.0,0.0,0.16,209.0,237.0,20.0,0,1,0
2.0,1.0,1.0,1.0,0.4,183.0,237.0,20.0,1,1,1
2.0,1.0,1.0,1.0,0.08,209.0,237.0,20.0,1,1,1
2.0,1.0,0.0,1.0,0.84,61.0,237.0,20.0,0,1,0
1.0,1.0,0.0,0.0,0.7,280.0,225.0,24.0,0,1,0
2.0,1.0,0.0,0.0,0.3,187.0,225.0,24.0,0,1,0
1.0,1.0,0.0,0.0,0.72,280.0,225.0,24.0,0,1,0
1.0,1.0,0.0,0.0,0.73,280.0,225.0,24.0,0,1,0
2.0,1.0,0.0,2.0,0.56,86.0,231.0,5.0,0,1,0
3.0,1.0,0.0,0.0,0.24,81.0,231.0,5.0,0,1,0
2.0,1.0,0.0,0.0,0.24,81.0,231.0,5.0,0,1,0
1.0,1.0,0.0,23.0,0.79,120.0,321.0,41.0,0,1,0
2.0,1.0,0.0,2.0,0.88,177.0,321.0,41.0,0,1,0
2.0,1.0,0.0,0.0,0.22,232.0,321.0,41.0,0,1,0
2.0,1.0,2.0,1.0,0.95,148.0,321.0,41.0,1,1,1
1.0,2.0,0.0,0.0,0.15,232.0,321.0,41.0,0,1,0
1.0,2.0,0.0,0.0,0.54,199.0,321.0,41.0,0,1,0
2.0,1.0,0.0,1.0,0.69,176.0,321.0,41.0,0,1,0
2.0,1.0,0.0,1.0,0.8,120.0,321.0,41.0,0,1,0
1.0,6.0,4.0,3.0,0.28,107.0,321.0,41.0,1,1,0
1.0,6.0,4.0,3.0,0.16,232.0,321.0,41.0,1,1,0
1.0,6.0,4.0,3.0,0.11,209.0,321.0,41.0,0,1,0
1.0,6.0,4.0,3.0,0.85,177.0,321.0,41.0,1,1,0
1.0,6.0,4.0,3.0,0.63,176.0,321.0,41.0,1,1,0
1.0,6.0,4.0,3.0,0.54,199.0,321.0,41.0,1,1,0
3.0,1.0,0.0,1.0,0.09,209.0,321.0,41.0,0,1,0
2.0,2.0,2.0,1.0,0.15,232.0,321.0,41.0,1,1,1
2.0,2.0,2.0,1.0,0.53,199.0,321.0,41.0,1,1,1
2.0,1.0,4.0,1.0,0.1,209.0,321.0,41.0,1,1,1
2.0,1.0,18.0,1.0,0.49,106.0,321.0,41.0,1,1,1
2.0,1.0,0.0,5.0,0.5,147.0,178.0,12.0,0,1,0
2.0,1.0,1.0,1.0,0.59,179.0,178.0,12.0,1,1,1
2.0,1.0,0.0,0.0,0.04,48.0,178.0,12.0,0,1,0
2.0,1.0,4.0,1.0,0.31,202.0,178.0,12.0,1,1,1
2.0,1.0,4.0,0.0,0.34,202.0,178.0,12.0,1,1,1
2.0,1.0,0.0,2.0,0.43,289.0,581.0,44.0,0,1,0
1.0,2.0,0.0,0.0,0.63,225.0,581.0,44.0,0,1,1
1.0,2.0,0.0,0.0,0.4,194.0,581.0,44.0,0,1,1
1.0,4.0,9.0,3.0,0.93,207.0,581.0,44.0,1,1,0
1.0,4.0,9.0,3.0,0.9,207.0,581.0,44.0,1,1,1
1.0,4.0,9.0,3.0,0.68,169.0,581.0,44.0,1,1,1
1.0,4.0,9.0,3.0,0.31,252.0,581.0,44.0,1,1,1
1.0,4.0,1.0,0.0,0.12,147.0,581.0,44.0,1,1,1
1.0,4.0,1.0,0.0,0.79,226.0,581.0,44.0,1,1,1
1.0,4.0,1.0,0.0,0.3,252.0,581.0,44.0,1,1,1
1.0,4.0,1.0,0.0,0.02,256.0,581.0,44.0,1,1,1
3.0,1.0,0.0,1.0,0.42,289.0,581.0,44.0,0,1,1
2.0,1.0,0.0,10.0,0.15,119.0,567.0,85.0,0,1,0
1.0,1.0,0.0,24.0,0.15,119.0,567.0,85.0,0,1,0
2.0,1.0,0.0,1.0,0.09,36.0,567.0,85.0,0,1,0
2.0,1.0,3.0,1.0,0.78,251.0,567.0,85.0,1,1,1
2.0,1.0,3.0,1.0,0.13,135.0,567.0,85.0,1,1,1
1.0,1.0,0.0,0.0,0.13,135.0,567.0,85.0,0,1,0
2.0,1.0,12.0,1.0,0.62,207.0,567.0,85.0,1,1,1
2.0,1.0,7.0,1.0,0.52,104.0,567.0,85.0,1,1,1
2.0,1.0,7.0,1.0,0.68,151.0,567.0,85.0,1,1,1
1.0,9.0,8.0,1.0,0.23,196.0,567.0,85.0,1,1,0
1.0,9.0,8.0,1.0,0.21,194.0,567.0,85.0,1,1,0
1.0,9.0,8.0,1.0,0.01,46.0,567.0,85.0,1,1,0
1.0,9.0,8.0,1.0,0.42,166.0,567.0,85.0,1,1,0
1.0,9.0,8.0,1.0,0.03,244.0,567.0,85.0,0,1,0
2.0,1.0,3.0,1.0,0.98,59.0,567.0,85.0,1,1,1
1.0,1.0,0.0,1.0,0.1,135.0,567.0,85.0,0,1,0
2.0,1.0,4.0,1.0,0.56,126.0,567.0,85.0,1,1,1
2.0,1.0,5.0,1.0,0.6,207.0,567.0,85.0,1,1,1
1.0,1.0,0.0,1.0,0.56,126.0,567.0,85.0,0,1,0
1.0,1.0,7.0,1.0,0.76,251.0,567.0,85.0,0,1,0
1.0,3.0,10.0,1.0,0.0,46.0,567.0,85.0,1,1,0
1.0,3.0,10.0,1.0,0.2,194.0,567.0,85.0,0,1,0
1.0,3.0,10.0,1.0,0.73,251.0,567.0,85.0,1,1,0
2.0,1.0,8.0,1.0,0.03,244.0,567.0,85.0,1,1,1
2.0,1.0,4.0,1.0,0.35,274.0,567.0,85.0,1,1,1
2.0,1.0,10.0,1.0,0.5,183.0,567.0,85.0,1,1,1
2.0,1.0,6.0,2.0,0.47,183.0,567.0,85.0,1,1,1
2.0,1.0,5.0,1.0,0.94,264.0,567.0,85.0,1,1,1
2.0,1.0,10.0,1.0,0.19,194.0,567.0,85.0,1,1,1
2.0,1.0,7.0,1.0,0.84,248.0,567.0,85.0,1,1,1
2.0,1.0,4.0,1.0,0.45,73.0,567.0,85.0,1,1,1
1.0,1.0,4.0,1.0,0.78,251.0,567.0,85.0,0,1,0
2.0,1.0,4.0,1.0,0.67,151.0,567.0,85.0,1,1,1
2.0,1.0,5.0,1.0,0.97,264.0,567.0,85.0,1,1,1
1.0,1.0,5.0,1.0,0.94,264.0,567.0,85.0,0,1,0
3.0,1.0,0.0,2.0,0.04,244.0,567.0,85.0,0,1,0
2.0,1.0,4.0,1.0,0.1,135.0,567.0,85.0,1,1,1
2.0,1.0,5.0,1.0,0.49,183.0,567.0,85.0,1,1,1
2.0,1.0,8.0,0.0,0.83,248.0,567.0,85.0,1,1,1
2.0,1.0,7.0,1.0,0.76,251.0,567.0,85.0,1,1,1
1.0,1.0,0.0,0.0,0.02,244.0,567.0,85.0,0,1,1
3.0,1.0,11.0,1.0,0.32,274.0,567.0,85.0,1,1,1
2.0,1.0,0.0,0.0,0.32,274.0,567.0,85.0,0,1,0
2.0,1.0,6.0,1.0,0.82,248.0,567.0,85.0,1,1,1
2.0,1.0,5.0,1.0,0.38,122.0,567.0,85.0,1,1,1
2.0,1.0,6.0,1.0,0.89,126.0,567.0,85.0,1,1,1
2.0,2.0,0.0,0.0,0.93,170.0,140.0,26.0,0,1,0
2.0,2.0,0.0,0.0,0.59,136.0,140.0,26.0,0,1,0
1.0,1.0,3.0,0.0,0.38,163.0,140.0,26.0,0,1,0
2.0,1.0,3.0,1.0,0.37,163.0,140.0,26.0,1,1,1
2.0,1.0,0.0,0.0,0.04,52.0,140.0,26.0,0,1,0
1.0,4.0,14.0,1.0,0.65,136.0,140.0,26.0,1,1,1
1.0,4.0,14.0,1.0,0.05,52.0,140.0,26.0,1,1,1
1.0,4.0,14.0,1.0,0.33,163.0,140.0,26.0,1,1,0
1.0,4.0,14.0,1.0,0.3,235.0,140.0,26.0,1,1,1
2.0,1.0,18.0,1.0,0.14,235.0,140.0,26.0,1,1,1
2.0,1.0,0.0,6.0,0.8,107.0,136.0,7.0,0,1,0
3.0,1.0,0.0,1.0,0.76,107.0,136.0,7.0,0,1,0
2.0,1.0,1.0,1.0,0.26,146.0,103.0,21.0,1,1,1
1.0,1.0,0.0,0.0,0.26,146.0,103.0,21.0,0,1,0
2.0,1.0,1.0,1.0,0.32,116.0,103.0,21.0,1,1,1
2.0,1.0,0.0,1.0,0.58,33.0,321.0,34.0,0,1,0
2.0,1.0,0.0,0.0,0.74,21.0,321.0,34.0,0,1,0
2.0,1.0,0.0,2.0,0.71,156.0,321.0,34.0,0,1,0
3.0,1.0,2.0,1.0,0.09,54.0,321.0,34.0,0,1,1
1.0,1.0,1.0,1.0,0.93,28.0,321.0,34.0,1,1,1
1.0,1.0,1.0,1.0,0.91,28.0,321.0,34.0,1,1,1
1.0,1.0,1.0,2.0,0.95,22.0,321.0,34.0,1,1,1
1.0,3.0,2.0,1.0,0.86,90.0,321.0,34.0,1,1,1
1.0,3.0,2.0,1.0,0.67,156.0,321.0,34.0,1,1,0
1.0,3.0,2.0,1.0,0.59,61.0,321.0,34.0,1,1,1
1.0,1.0,0.0,0.0,0.63,138.0,169.0,18.0,0,1,0
2.0,1.0,0.0,2.0,0.61,138.0,169.0,18.0,0,1,1
1.0,1.0,13.0,10.0,0.69,134.0,169.0,18.0,1,1,1
1.0,2.0,0.0,23.0,0.83,137.0,169.0,18.0,0,1,0
1.0,4.0,1.0,0.0,0.43,98.0,169.0,18.0,1,1,0
1.0,4.0,1.0,0.0,0.27,198.0,169.0,18.0,1,1,1
1.0,4.0,1.0,0.0,0.12,162.0,169.0,18.0,0,1,0
1.0,4.0,1.0,0.0,0.99,79.0,169.0,18.0,1,1,1
2.0,1.0,1.0,2.0,0.59,138.0,169.0,18.0,1,1,1
2.0,1.0,2.0,1.0,0.63,138.0,169.0,18.0,1,1,1
2.0,1.0,1.0,1.0,0.11,162.0,169.0,18.0,1,1,1
1.0,1.0,0.0,16.0,0.76,131.0,413.0,51.0,0,1,0
1.0,3.0,1.0,1.0,0.2,278.0,413.0,51.0,1,1,1
1.0,3.0,1.0,1.0,0.44,152.0,413.0,51.0,1,1,0
1.0,3.0,1.0,1.0,0.42,202.0,413.0,51.0,1,1,1
2.0,1.0,3.0,1.0,0.56,252.0,413.0,51.0,1,1,1
2.0,1.0,2.0,1.0,0.22,278.0,413.0,51.0,1,1,0
2.0,1.0,6.0,1.0,0.03,211.0,413.0,51.0,1,1,1
1.0,12.0,6.0,1.0,0.41,202.0,413.0,51.0,1,1,0
1.0,12.0,6.0,1.0,0.4,202.0,413.0,51.0,1,1,0
1.0,12.0,6.0,1.0,0.03,211.0,413.0,51.0,0,1,0
1.0,12.0,6.0,1.0,0.31,190.0,413.0,51.0,1,1,0
1.0,12.0,6.0,1.0,0.23,278.0,413.0,51.0,0,1,0
1.0,12.0,6.0,1.0,0.13,150.0,413.0,51.0,1,1,0
1.0,12.0,6.0,1.0,0.9,233.0,413.0,51.0,1,1,0
1.0,12.0,6.0,1.0,0.77,131.0,413.0,51.0,1,1,0
1.0,12.0,6.0,1.0,0.63,162.0,413.0,51.0,1,1,0
1.0,12.0,6.0,1.0,0.51,252.0,413.0,51.0,1,1,0
1.0,12.0,6.0,1.0,0.48,152.0,413.0,51.0,1,1,0
1.0,12.0,6.0,1.0,0.0,44.0,413.0,51.0,1,1,0
2.0,1.0,0.0,1.0,0.81,224.0,215.0,22.0,0,1,0
2.0,1.0,0.0,2.0,0.4,98.0,215.0,22.0,0,1,0
2.0,1.0,0.0,1.0,0.72,224.0,215.0,22.0,0,1,0
1.0,1.0,0.0,1.0,0.4,98.0,215.0,22.0,0,1,0
5.0,1.0,1.0,1.0,0.28,167.0,215.0,22.0,1,1,1
2.0,1.0,1.0,1.0,0.06,230.0,198.0,22.0,1,1,1
2.0,1.0,0.0,2.0,0.24,209.0,198.0,22.0,0,1,1
1.0,1.0,0.0,0.0,0.57,189.0,198.0,22.0,0,1,1
2.0,1.0,0.0,2.0,0.29,209.0,198.0,22.0,0,1,0
2.0,1.0,0.0,1.0,0.78,175.0,225.0,15.0,0,1,0
2.0,1.0,1.0,0.0,0.14,192.0,225.0,15.0,1,1,0
1.0,1.0,0.0,0.0,0.14,192.0,225.0,15.0,0,1,1
2.0,1.0,2.0,1.0,0.85,193.0,225.0,15.0,1,1,1
1.0,1.0,3.0,3.0,0.04,192.0,225.0,15.0,1,1,1
2.0,1.0,1.0,1.0,0.16,170.0,82.0,9.0,1,1,1
2.0,1.0,0.0,0.0,0.41,249.0,178.0,13.0,0,1,0
3.0,1.0,0.0,1.0,0.17,228.0,178.0,13.0,0,1,0
2.0,1.0,0.0,1.0,0.28,249.0,178.0,13.0,0,1,1
3.0,1.0,1.0,1.0,0.62,178.0,178.0,13.0,1,1,1
2.0,1.0,0.0,4.0,0.82,127.0,178.0,13.0,0,1,0
1.0,1.0,0.0,76.0,0.85,124.0,58.0,6.0,0,1,0
2.0,1.0,1.0,1.0,0.4,167.0,161.0,14.0,1,1,1
3.0,1.0,1.0,1.0,0.54,70.0,161.0,14.0,1,1,1
1.0,1.0,0.0,4.0,0.23,188.0,218.0,21.0,0,1,0
2.0,3.0,2.0,1.0,0.61,209.0,218.0,21.0,1,1,0
2.0,3.0,2.0,1.0,0.51,137.0,218.0,21.0,1,1,0
2.0,3.0,2.0,1.0,0.93,52.0,218.0,21.0,1,1,0
3.0,1.0,2.0,1.0,0.55,137.0,218.0,21.0,1,1,1
3.0,1.0,0.0,0.0,0.6,77.0,250.0,32.0,0,1,0
3.0,1.0,0.0,3.0,0.73,86.0,250.0,32.0,0,1,0
2.0,1.0,2.0,1.0,0.75,86.0,250.0,32.0,1,1,1
2.0,1.0,0.0,5.0,0.7,102.0,250.0,32.0,0,1,0
2.0,1.0,1.0,1.0,0.78,106.0,250.0,32.0,1,1,1
1.0,1.0,0.0,185.0,0.84,185.0,40.0,6.0,0,1,0
3.0,1.0,12.0,1.0,0.81,185.0,40.0,6.0,0,1,1
3.0,1.0,6.0,12.0,0.22,239.0,139.0,18.0,0,1,1
2.0,1.0,0.0,1.0,0.09,239.0,139.0,18.0,0,1,0
2.0,2.0,2.0,11.0,0.88,81.0,139.0,18.0,0,1,0
2.0,2.0,2.0,11.0,0.04,61.0,139.0,18.0,0,1,1
2.0,2.0,0.0,3.0,0.96,91.0,105.0,18.0,0,1,1
2.0,2.0,0.0,3.0,0.22,179.0,105.0,18.0,0,1,1
3.0,1.0,0.0,1.0,0.06,52.0,105.0,18.0,0,1,0
3.0,1.0,0.0,1.0,0.12,179.0,105.0,18.0,0,1,0
3.0,1.0,0.0,3.0,0.36,189.0,105.0,18.0,0,1,1
2.0,1.0,0.0,1.0,0.88,160.0,182.0,22.0,0,1,0
2.0,1.0,1.0,1.0,0.9,160.0,182.0,22.0,1,1,1
2.0,1.0,2.0,1.0,0.19,185.0,182.0,22.0,1,1,1
2.0,2.0,0.0,0.0,0.46,192.0,182.0,22.0,0,1,0
2.0,2.0,0.0,0.0,0.12,185.0,182.0,22.0,0,1,0
3.0,1.0,2.0,4.0,0.76,149.0,182.0,22.0,1,1,1
1.0,1.0,8.0,1.0,0.79,160.0,91.0,14.0,0,1,0
1.0,3.0,10.0,1.0,0.02,44.0,91.0,14.0,1,1,0
1.0,3.0,10.0,1.0,0.14,148.0,91.0,14.0,0,1,0
1.0,3.0,10.0,1.0,0.65,160.0,91.0,14.0,1,1,0
2.0,1.0,8.0,1.0,0.78,160.0,91.0,14.0,1,1,1
2.0,1.0,4.0,1.0,0.21,148.0,91.0,14.0,1,1,1
2.0,1.0,10.0,1.0,0.13,148.0,91.0,14.0,1,1,1
3.0,1.0,0.0,1.0,0.36,136.0,219.0,13.0,0,1,0
2.0,1.0,0.0,1.0,0.87,128.0,232.0,9.0,0,1,0
3.0,1.0,1.0,1.0,0.86,128.0,232.0,9.0,1,1,1
1.0,1.0,8.0,2.0,0.53,197.0,115.0,13.0,1,1,0
1.0,1.0,0.0,3.0,0.62,197.0,115.0,13.0,0,1,0
1.0,1.0,0.0,6.0,0.96,102.0,115.0,13.0,0,1,0
1.0,1.0,0.0,1.0,0.74,197.0,115.0,13.0,0,1,0
1.0,1.0,10.0,33.0,0.47,197.0,115.0,13.0,0,1,1
1.0,1.0,0.0,2.0,0.48,197.0,115.0,13.0,0,1,0
2.0,1.0,0.0,0.0,0.37,123.0,673.0,93.0,0,1,0
3.0,1.0,0.0,1.0,0.4,125.0,673.0,93.0,0,1,0
2.0,1.0,0.0,1.0,0.5,81.0,673.0,93.0,0,1,0
