@RELATION "multilabel_instances_train: -C -3"
@ATTRIBUTE docid        STRING
@ATTRIBUTE mention      STRING
@ATTRIBUTE offset       NUMERIC
@ATTRIBUTE link         STRING
@ATTRIBUTE swords  NUMERIC
@ATTRIBUTE sf         NUMERIC
@ATTRIBUTE sdf      NUMERIC
@ATTRIBUTE scand      NUMERIC
@ATTRIBUTE mpos      NUMERIC
@ATTRIBUTE msent     NUMERIC
@ATTRIBUTE dwords     NUMERIC
@ATTRIBUTE dents   NUMERIC
@ATTRIBUTE Aclass        {0,1}
@ATTRIBUTE Bclass        {0,1}
@ATTRIBUTE Tclass        {0,1}

@DATA
"-docstart- (321 motorcycling)","kocinski",1029,"NULL",1.0,5.0,2.0,0.0,0.5,16.0,358.0,103.0,1,1,1
"-docstart- (321 motorcycling)","john kocinski",366,"NULL",2.0,1.0,2.0,1.0,0.18,19.0,358.0,103.0,1,1,1
"-docstart- (321 motorcycling)","haga",746,"NULL",1.0,4.0,2.0,14.0,0.36,12.0,358.0,103.0,1,1,0
"-docstart- (321 motorcycling)","haga",650,"NULL",1.0,4.0,2.0,14.0,0.32,27.0,358.0,103.0,1,1,1
"-docstart- (321 motorcycling)","aoki",921,"NULL",1.0,4.0,3.0,17.0,0.45,27.0,358.0,103.0,1,1,0
"-docstart- (321 motorcycling)","anthony gobert",1961,"NULL",2.0,2.0,1.0,1.0,0.95,45.0,358.0,103.0,1,1,1
"-docstart- (321 motorcycling)","anthony gobert",1187,"NULL",2.0,2.0,1.0,1.0,0.58,45.0,358.0,103.0,1,1,1
"-docstart- (321 motorcycling)","aaron slight",409,"NULL",2.0,1.0,2.0,1.0,0.2,42.0,358.0,103.0,1,1,1
"-docstart- (320 rallying)","tommi makinen",282,"NULL",2.0,1.0,6.0,1.0,0.52,64.0,93.0,22.0,1,1,1
"-docstart- (320 rallying)","thomas radstrom",495,"NULL",2.0,1.0,2.0,1.0,0.92,46.0,93.0,22.0,1,1,1
"-docstart- (320 rallying)","marcus gronholm",346,"NULL",2.0,1.0,4.0,1.0,0.64,50.0,93.0,22.0,1,1,1
"-docstart- (320 rallying)","kenneth eriksson",444,"NULL",2.0,1.0,4.0,1.0,0.82,51.0,93.0,22.0,1,1,1
"-docstart- (320 rallying)","juha kankkunen",208,"NULL",2.0,1.0,5.0,1.0,0.39,74.0,93.0,22.0,1,1,1
"-docstart- (320 rallying)","jarmo kytolehto",396,"NULL",2.0,1.0,4.0,1.0,0.73,48.0,93.0,22.0,1,1,1
"-docstart- (32 horse)","pivotal",626,"NULL",1.0,3.0,3.0,5.0,0.45,107.0,254.0,26.0,1,0,0
"-docstart- (32 horse)","pivotal",188,"NULL",1.0,3.0,3.0,5.0,0.14,189.0,254.0,26.0,1,0,0
"-docstart- (32 horse)","pivotal",15,"NULL",1.0,3.0,3.0,5.0,0.01,62.0,254.0,26.0,1,0,0
"-docstart- (32 horse)","mark prescott",92,"NULL",2.0,1.0,2.0,1.0,0.07,189.0,254.0,26.0,1,1,0
"-docstart- (32 horse)","jack berry",1045,"NULL",2.0,1.0,1.0,1.0,0.76,172.0,254.0,26.0,1,1,0
"-docstart- (32 horse)","hever golf rose",447,"NULL",3.0,1.0,2.0,1.0,0.32,179.0,254.0,26.0,1,1,1
"-docstart- (32 horse)","henry candy",976,"NULL",2.0,2.0,1.0,0.0,0.71,89.0,254.0,26.0,1,0,1
"-docstart- (32 horse)","henry candy",407,"NULL",2.0,2.0,1.0,0.0,0.29,195.0,254.0,26.0,1,0,1
"-docstart- (32 horse)","george duffield",293,"NULL",2.0,1.0,2.0,5.0,0.21,195.0,254.0,26.0,1,1,1
"-docstart- (32 horse)","europe",707,"NULL",1.0,1.0,128.0,263.0,0.51,107.0,254.0,26.0,1,1,0
"-docstart- (319 motor)","rubens barrichello",775,"NULL",2.0,1.0,4.0,1.0,0.64,37.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","pedro diniz",1026,"NULL",2.0,1.0,3.0,1.0,0.85,57.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","olivier panis",744,"NULL",2.0,1.0,4.0,1.0,0.61,31.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","mika salo",883,"NULL",2.0,1.0,3.0,1.0,0.73,28.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","mika hakkinen",645,"NULL",2.0,2.0,4.0,0.0,0.53,32.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","mika hakkinen",242,"NULL",2.0,2.0,4.0,0.0,0.2,113.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","jos verstappen",983,"NULL",2.0,1.0,3.0,2.0,0.81,43.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","johnny herbert",911,"NULL",2.0,1.0,4.0,1.0,0.75,33.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","jean alesi",617,"NULL",2.0,2.0,4.0,1.0,0.51,28.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","jean alesi",301,"NULL",2.0,2.0,4.0,1.0,0.25,154.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","heinz-harald frentzen",843,"NULL",2.0,1.0,4.0,1.0,0.7,40.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","eddie irvine",812,"NULL",2.0,1.0,3.0,1.0,0.67,31.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","david coulthard",677,"NULL",2.0,1.0,4.0,1.0,0.56,34.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","damon hill",508,"NULL",2.0,2.0,4.0,1.0,0.42,36.0,226.0,62.0,1,1,1
"-docstart- (319 motor)","damon hill",355,"NULL",2.0,2.0,4.0,1.0,0.29,154.0,226.0,62.0,1,1,1
"-docstart- (318 motor)","ukyo katayama",517,"NULL",2.0,1.0,2.0,1.0,0.46,38.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","rubens barrichello",806,"NULL",2.0,1.0,4.0,1.0,0.72,44.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","ricardo rosset",561,"NULL",2.0,1.0,2.0,1.0,0.5,45.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","pedro lamy",606,"NULL",2.0,1.0,2.0,1.0,0.54,61.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","pedro diniz",850,"NULL",2.0,1.0,3.0,1.0,0.75,37.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","olivier panis",974,"NULL",2.0,1.0,4.0,1.0,0.87,221.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","mika salo",475,"NULL",2.0,1.0,3.0,1.0,0.42,36.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","mika hakkinen",302,"NULL",2.0,1.0,4.0,0.0,0.27,38.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","jos verstappen",887,"NULL",2.0,1.0,3.0,2.0,0.79,221.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","johnny herbert",1006,"NULL",2.0,1.0,4.0,1.0,0.89,221.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","jean alesi",346,"NULL",2.0,1.0,4.0,1.0,0.31,35.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","heinz-harald frentzen",1040,"NULL",2.0,1.0,4.0,1.0,0.92,221.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","eddie irvine",766,"NULL",2.0,1.0,3.0,1.0,0.68,40.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","david coulthard",667,"NULL",2.0,1.0,4.0,1.0,0.59,58.0,206.0,62.0,1,1,1
"-docstart- (318 motor)","damon hill",387,"NULL",2.0,1.0,4.0,1.0,0.34,36.0,206.0,62.0,1,1,1
"-docstart- (317 athletics)","william tanui",1660,"NULL",2.0,1.0,3.0,1.0,0.83,30.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","tom pukstys",1080,"NULL",2.0,1.0,2.0,1.0,0.54,17.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","tim lobinger",1033,"NULL",2.0,1.0,2.0,1.0,0.52,28.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","tim forsyth",1455,"NULL",2.0,1.0,1.0,1.0,0.73,29.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","steve backley",1110,"NULL",2.0,1.0,1.0,1.0,0.55,30.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","silke renk",513,"NULL",2.0,1.0,2.0,1.0,0.26,27.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","sarka kasparkova",173,"NULL",2.0,1.0,1.0,0.0,0.09,40.0,384.0,93.0,1,0,1
"-docstart- (317 athletics)","phylis smith",1259,"NULL",2.0,1.0,2.0,1.0,0.63,29.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","patrik sjoberg",1489,"NULL",2.0,1.0,1.0,0.0,0.74,29.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","pat manson",1005,"NULL",2.0,1.0,1.0,1.0,0.5,16.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","osmond ezinwa",1901,"NULL",2.0,1.0,3.0,1.0,0.95,30.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","nick nieland",1145,"NULL",2.0,1.0,1.0,1.0,0.57,29.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","michelle freeman",728,"NULL",2.0,1.0,4.0,1.0,0.36,33.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","louise mcpaul",476,"NULL",2.0,1.0,2.0,1.0,0.24,32.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","linford christie",1968,"NULL",2.0,1.0,7.0,1.0,0.98,33.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","kim graham",1230,"NULL",2.0,1.0,1.0,1.0,0.61,16.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","juliet cuthbert",639,"NULL",2.0,1.0,2.0,1.0,0.32,32.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","john mayock",1695,"NULL",2.0,1.0,3.0,1.0,0.85,30.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","isel lopez",447,"NULL",2.0,1.0,2.0,1.0,0.22,24.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","inez turner",879,"NULL",2.0,1.0,2.0,1.0,0.44,30.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","ian mackie",1936,"NULL",2.0,1.0,1.0,1.0,0.97,27.0,384.0,93.0,1,0,1
"-docstart- (317 athletics)","gillian russell",766,"NULL",2.0,1.0,2.0,1.0,0.38,32.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","falilat ogunkoya",601,"NULL",2.0,1.0,3.0,1.0,0.3,33.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","dionne rose",695,"NULL",2.0,1.0,3.0,1.0,0.35,28.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","derek mills",1854,"NULL",2.0,1.0,2.0,1.0,0.93,17.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","deon hemmings",322,"NULL",2.0,1.0,1.0,1.0,0.16,30.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","charmaine crooks",822,"NULL",2.0,1.0,1.0,1.0,0.41,44.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","cathy freeman",564,"NULL",2.0,1.0,2.0,1.0,0.28,32.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","benson koech",1577,"NULL",2.0,1.0,1.0,1.0,0.79,29.0,384.0,93.0,1,1,1
"-docstart- (317 athletics)","ashia hansen",225,"NULL",2.0,1.0,1.0,1.0,0.11,29.0,384.0,93.0,1,1,1
"-docstart- (316 motor)","della noce",1475,"NULL",2.0,2.0,1.0,0.0,0.97,27.0,294.0,79.0,1,0,0
"-docstart- (316 motor)","thomas bscher",548,"NULL",2.0,1.0,1.0,1.0,0.36,81.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","stephane ortelli",1060,"NULL",2.0,1.0,1.0,1.0,0.7,110.0,294.0,79.0,1,0,1
"-docstart- (316 motor)","raphanel",1504,"NULL",1.0,2.0,1.0,1.0,0.99,24.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","ralf kelleners",1004,"NULL",2.0,1.0,1.0,1.0,0.66,109.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","pierre-henri raphanel",754,"NULL",2.0,1.0,1.0,1.0,0.5,113.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","peter kox",576,"NULL",2.0,1.0,1.0,1.0,0.38,81.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","olivier grouillard",488,"NULL",2.0,1.0,1.0,1.0,0.32,87.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","lindsay owen-jones",721,"NULL",2.0,1.0,1.0,1.0,0.48,113.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","jean-marc gounon",845,"NULL",2.0,1.0,1.0,1.0,0.56,106.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","jean-denis deletraz",656,"NULL",2.0,1.0,1.0,1.0,0.43,92.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","gerd ruch",980,"NULL",2.0,1.0,1.0,0.0,0.65,109.0,294.0,79.0,1,0,0
"-docstart- (316 motor)","fabien giroix",629,"NULL",2.0,1.0,1.0,1.0,0.42,92.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","eric bernard",875,"NULL",2.0,1.0,1.0,0.0,0.58,106.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","david brabham",789,"NULL",2.0,1.0,1.0,1.0,0.52,113.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","cor euser",1170,"NULL",2.0,1.0,1.0,1.0,0.77,31.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","bscher",1419,"NULL",1.0,2.0,1.0,0.0,0.94,14.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","bruno eichmann",951,"NULL",2.0,1.0,1.0,0.0,0.63,109.0,294.0,79.0,1,0,0
"-docstart- (316 motor)","bob wollek",1090,"NULL",2.0,1.0,1.0,1.0,0.72,110.0,294.0,79.0,1,1,1
"-docstart- (316 motor)","anders olofsson",373,"NULL",2.0,1.0,1.0,1.0,0.25,88.0,294.0,79.0,1,1,1
"-docstart- (315 motocross)","tortelli",680,"NULL",1.0,4.0,1.0,0.0,0.83,23.0,153.0,52.0,1,1,0
"-docstart- (315 motocross)","tortelli",551,"NULL",1.0,4.0,1.0,0.0,0.67,22.0,153.0,52.0,1,1,0
"-docstart- (315 motocross)","tortelli",387,"NULL",1.0,4.0,1.0,0.0,0.47,12.0,153.0,52.0,1,1,0
"-docstart- (315 motocross)","sebastien tortelli",162,"NULL",2.0,1.0,1.0,1.0,0.2,42.0,153.0,52.0,1,1,1
"-docstart- (315 motocross)","holzgerlingen",45,"NULL",1.0,1.0,1.0,1.0,0.05,117.0,153.0,52.0,1,1,1
"-docstart- (314 motocross)","smets",767,"NULL",1.0,3.0,1.0,1.0,0.89,13.0,167.0,52.0,1,0,0
"-docstart- (314 motocross)","smets",625,"NULL",1.0,3.0,1.0,1.0,0.72,12.0,167.0,52.0,1,0,1
"-docstart- (314 motocross)","shayne king",741,"NULL",2.0,3.0,1.0,1.0,0.86,26.0,167.0,52.0,1,1,0
"-docstart- (314 motocross)","shayne king",607,"NULL",2.0,3.0,1.0,1.0,0.7,18.0,167.0,52.0,1,1,1
"-docstart- (314 motocross)","shayne king",397,"NULL",2.0,3.0,1.0,1.0,0.46,35.0,167.0,52.0,1,1,1
"-docstart- (314 motocross)","martens",586,"NULL",1.0,3.0,1.0,15.0,0.68,21.0,167.0,52.0,1,1,0
"-docstart- (314 motocross)","martens",432,"NULL",1.0,3.0,1.0,15.0,0.5,11.0,167.0,52.0,1,1,0
"-docstart- (314 motocross)","joel smets",160,"NULL",2.0,1.0,1.0,0.0,0.18,35.0,167.0,52.0,1,1,1
"-docstart- (314 motocross)","jacky martens",279,"NULL",2.0,1.0,1.0,1.0,0.32,39.0,167.0,52.0,1,1,1
"-docstart- (314 motocross)","husaberg",183,"NULL",1.0,1.0,1.0,1.0,0.21,35.0,167.0,52.0,1,1,1
"-docstart- (313 rallying)","tommi makinen",202,"NULL",2.0,1.0,6.0,1.0,0.38,84.0,92.0,22.0,1,1,1
"-docstart- (313 rallying)","marcus gronholm",348,"NULL",2.0,1.0,4.0,1.0,0.65,50.0,92.0,22.0,1,1,1
"-docstart- (313 rallying)","kenneth eriksson",446,"NULL",2.0,1.0,4.0,1.0,0.83,51.0,92.0,22.0,1,1,1
"-docstart- (313 rallying)","juha kankkunen",286,"NULL",2.0,1.0,5.0,1.0,0.53,62.0,92.0,22.0,1,1,1
"-docstart- (313 rallying)","jarmo kytolehto",398,"NULL",2.0,1.0,4.0,1.0,0.74,48.0,92.0,22.0,1,1,1
"-docstart- (312 tennis)","arantxa sanchez vicario",220,"NULL",3.0,1.0,11.0,1.0,0.83,230.0,48.0,8.0,1,1,1
"-docstart- (311 tennis)","murphy jensen",274,"NULL",2.0,1.0,1.0,1.0,0.72,261.0,70.0,15.0,1,1,1
"-docstart- (311 tennis)","luke jensen",258,"NULL",2.0,1.0,1.0,1.0,0.68,261.0,70.0,15.0,1,1,1
"-docstart- (311 tennis)","commack",32,"NULL",1.0,1.0,4.0,2.0,0.08,261.0,70.0,15.0,1,1,0
"-docstart- (311 tennis)","andrei medvedev",170,"NULL",2.0,1.0,7.0,1.0,0.45,261.0,70.0,15.0,1,1,1
"-docstart- (310 golf)","wayne westner",1248,"NULL",2.0,1.0,3.0,1.0,0.8,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","tom lehman",494,"NULL",2.0,1.0,4.0,1.0,0.32,415.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","tim herron",632,"NULL",2.0,1.0,3.0,1.0,0.4,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","sven struver",1292,"NULL",2.0,1.0,3.0,0.0,0.83,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","steve stricker",272,"NULL",2.0,1.0,6.0,1.0,0.17,415.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","shigeki maruyama",1110,"NULL",2.0,1.0,2.0,1.0,0.71,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","seiki okuda",1504,"NULL",2.0,1.0,3.0,1.0,0.96,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","scott mccarron",1372,"NULL",2.0,1.0,4.0,1.0,0.88,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","scott hoch",1194,"NULL",2.0,1.0,4.0,1.0,0.76,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","satoshi higashi",1333,"NULL",2.0,1.0,3.0,1.0,0.85,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","phil mickelson",214,"NULL",2.0,1.0,5.0,1.0,0.14,415.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","paul stankowski",1475,"NULL",2.0,1.0,3.0,1.0,0.94,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","paul goydos",908,"NULL",2.0,1.0,4.0,1.0,0.58,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","nick faldo",566,"NULL",2.0,1.0,3.0,1.0,0.36,415.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","mark o'meara",656,"NULL",2.0,1.0,4.0,1.0,0.42,956.0,362.0,63.0,1,0,1
"-docstart- (310 golf)","loren roberts",736,"NULL",2.0,1.0,5.0,1.0,0.47,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","justin leonard",705,"NULL",2.0,1.0,3.0,1.0,0.45,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","jim furyk",682,"NULL",2.0,1.0,3.0,1.0,0.44,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","hidemichi tanaka",843,"NULL",2.0,1.0,3.0,1.0,0.54,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","hal sutton",763,"NULL",2.0,1.0,3.0,1.0,0.49,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","greg norman",330,"NULL",2.0,1.0,5.0,1.0,0.21,415.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","fred funk",518,"NULL",2.0,1.0,3.0,1.0,0.33,415.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","fred couples",787,"NULL",2.0,1.0,3.0,1.0,0.5,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","ernie els",933,"NULL",2.0,1.0,3.0,1.0,0.6,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","duffy waldorf",245,"NULL",2.0,1.0,7.0,1.0,0.16,415.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","d.a. weibring",605,"NULL",2.0,1.0,3.0,1.0,0.39,1373.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","craig stadler",813,"NULL",2.0,1.0,3.0,1.0,0.52,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","costantino rocca",976,"NULL",2.0,1.0,8.0,1.0,0.62,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","corey pavin",466,"NULL",2.0,1.0,3.0,1.0,0.3,415.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","clarence rose",1016,"NULL",2.0,1.0,3.0,1.0,0.65,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","billy mayfair",300,"NULL",2.0,1.0,7.0,1.0,0.19,415.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","anders forsbrand",1150,"NULL",2.0,1.0,3.0,1.0,0.73,956.0,362.0,63.0,1,1,1
"-docstart- (310 golf)","alexander cejka",372,"NULL",2.0,1.0,3.0,0.0,0.24,415.0,362.0,63.0,1,1,0
"-docstart- (31 soccer)","ilie lazar",257,"NULL",2.0,1.0,2.0,0.0,0.56,73.0,85.0,16.0,1,0,1
"-docstart- (31 soccer)","gilbert agius",318,"NULL",2.0,1.0,2.0,1.0,0.69,151.0,85.0,16.0,1,1,1
"-docstart- (31 soccer)","f.c. valletta",123,"NULL",2.0,2.0,1.0,0.0,0.27,180.0,85.0,16.0,1,1,0
"-docstart- (31 soccer)","f.c. valletta",34,"NULL",2.0,2.0,1.0,0.0,0.07,48.0,85.0,16.0,1,1,1
"-docstart- (31 soccer)","f.c. la valletta",299,"NULL",3.0,1.0,1.0,0.0,0.65,226.0,85.0,16.0,1,1,1
"-docstart- (309 golf)","steve stricker",412,"NULL",2.0,1.0,6.0,1.0,0.2,110.0,376.0,27.0,1,1,1
"-docstart- (309 golf)","phil mickelson",76,"NULL",2.0,1.0,5.0,1.0,0.04,149.0,376.0,27.0,1,1,1
"-docstart- (309 golf)","greg norman",1852,"NULL",2.0,1.0,5.0,1.0,0.92,50.0,376.0,27.0,1,1,1
"-docstart- (999testa lebed)","tens",404,"NULL",1.0,1.0,0.0,4.0,0.8,193.0,80.0,12.0,0,1,0
"-docstart- (999testa lebed)","military leader",123,"NULL",2.0,1.0,0.0,6.0,0.24,215.0,80.0,12.0,0,1,0
"-docstart- (999testa lebed)","framework",324,"NULL",1.0,1.0,0.0,30.0,0.64,193.0,80.0,12.0,0,1,0
"-docstart- (999testa lebed)","conflict in",386,"NULL",2.0,1.0,0.0,0.0,0.76,193.0,80.0,12.0,0,1,0
"-docstart- (999testa lebed)","maskhadov",461,"NULL",1.0,2.0,10.0,1.0,0.91,65.0,80.0,12.0,1,1,0
"-docstart- (999testa lebed)","maskhadov",145,"NULL",1.0,2.0,10.0,1.0,0.29,215.0,80.0,12.0,0,1,0
"-docstart- (999testa lebed)","khasavyurt, russia",35,"NULL",2.0,1.0,0.0,0.0,0.07,215.0,80.0,12.0,0,1,1
"-docstart- (999testa lebed)","khasavyurt",35,"NULL",1.0,1.0,2.0,2.0,0.07,215.0,80.0,12.0,1,1,0
"-docstart- (999testa lebed)","chechen separatist",104,"NULL",2.0,1.0,0.0,1.0,0.21,215.0,80.0,12.0,0,1,1
"-docstart- (999testa lebed)","aslan maskhadov",139,"NULL",2.0,1.0,10.0,1.0,0.27,215.0,80.0,12.0,1,1,1
"-docstart- (999testa lebed)","alexander lebed",84,"NULL",2.0,1.0,16.0,1.0,0.17,215.0,80.0,12.0,1,1,1
"-docstart- (998testa yeltsin)","yastrzhembsky",921,"NULL",1.0,3.0,3.0,0.0,0.8,121.0,189.0,27.0,1,1,0
"-docstart- (998testa yeltsin)","yastrzhembsky",555,"NULL",1.0,3.0,3.0,0.0,0.48,116.0,189.0,27.0,1,1,0
"-docstart- (998testa yeltsin)","yastrzhembsky",199,"NULL",1.0,3.0,3.0,0.0,0.17,174.0,189.0,27.0,0,1,0
"-docstart- (998testa yeltsin)","sergei yastrzhembsky",192,"NULL",2.0,1.0,3.0,1.0,0.17,174.0,189.0,27.0,1,1,1
"-docstart- (998testa yeltsin)","russian news",284,"NULL",2.0,1.0,0.0,1.0,0.25,203.0,189.0,27.0,0,1,0
"-docstart- (998testa yeltsin)","interfax",40,"NULL",1.0,2.0,14.0,1.0,0.03,49.0,189.0,27.0,1,1,1
"-docstart- (998testa yeltsin)","interfax",154,"NULL",1.0,2.0,14.0,1.0,0.13,174.0,189.0,27.0,1,1,0
"-docstart- (998testa yeltsin)","clinical hospital",643,"NULL",2.0,1.0,0.0,0.0,0.56,142.0,189.0,27.0,0,1,0
"-docstart- (998testa yeltsin)","central clinical hospital",635,"NULL",3.0,1.0,2.0,1.0,0.55,142.0,189.0,27.0,1,1,1
"-docstart- (998testa yeltsin)","boris yeltsin",86,"NULL",2.0,1.0,18.0,1.0,0.07,174.0,189.0,27.0,1,1,1
"-docstart- (998testa yeltsin)","barvikha sanatorium",1006,"NULL",2.0,1.0,0.0,1.0,0.87,121.0,189.0,27.0,0,1,1
"-docstart- (997testa polish)","slobodan milosevic",730,"NULL",2.0,1.0,2.0,1.0,0.64,120.0,172.0,24.0,1,1,1
"-docstart- (997testa polish)","serbian president",712,"NULL",2.0,1.0,0.0,2.0,0.63,120.0,172.0,24.0,0,1,1
"-docstart- (997testa polish)","polish foreign minister",0,"NULL",3.0,1.0,0.0,1.0,0.0,44.0,172.0,24.0,0,1,0
"-docstart- (997testa polish)","dariusz rosati",89,"NULL",2.0,1.0,4.0,1.0,0.08,225.0,172.0,24.0,1,1,1
"-docstart- (996testa tajik)","stop the war",2443,"NULL",3.0,1.0,0.0,1.0,0.99,83.0,411.0,25.0,0,1,0
"-docstart- (996testa tajik)","tajik government",87,"NULL",2.0,1.0,0.0,1.0,0.04,235.0,411.0,25.0,0,1,0
"-docstart- (996testa tajik)","pamir mountains",250,"NULL",2.0,1.0,0.0,1.0,0.1,235.0,411.0,25.0,1,1,1
"-docstart- (995testa top)","state of",534,"NULL",2.0,1.0,0.0,5.0,0.24,222.0,356.0,30.0,0,1,0
"-docstart- (995testa top)","speaker of the",224,"NULL",3.0,1.0,0.0,4.0,0.1,203.0,356.0,30.0,0,1,0
"-docstart- (995testa top)","people for",2080,"NULL",2.0,1.0,0.0,0.0,0.92,150.0,356.0,30.0,0,1,0
"-docstart- (995testa top)","sharetsky",879,"NULL",1.0,4.0,1.0,0.0,0.39,52.0,356.0,30.0,1,1,0
"-docstart- (995testa top)","sharetsky",629,"NULL",1.0,4.0,1.0,0.0,0.28,222.0,356.0,30.0,1,1,0
"-docstart- (995testa top)","sharetsky",266,"NULL",1.0,4.0,1.0,0.0,0.12,203.0,356.0,30.0,0,1,0
"-docstart- (995testa top)","sharetsky",1423,"NULL",1.0,4.0,1.0,0.0,0.63,181.0,356.0,30.0,1,1,0
"-docstart- (995testa top)","semyon sharetsky",259,"NULL",2.0,1.0,1.0,0.0,0.11,203.0,356.0,30.0,1,1,0
"-docstart- (995testa top)","president lukashenko",488,"NULL",2.0,1.0,0.0,1.0,0.22,222.0,356.0,30.0,0,1,0
