@RELATION "oneclass_instances_R1_Bab_train"
@ATTRIBUTE docid        STRING
@ATTRIBUTE mention      STRING
@ATTRIBUTE offset       NUMERIC
@ATTRIBUTE link         STRING
@ATTRIBUTE swords  NUMERIC
@ATTRIBUTE sf         NUMERIC
@ATTRIBUTE sdf      NUMERIC
@ATTRIBUTE scand      NUMERIC
@ATTRIBUTE mpos      NUMERIC
@ATTRIBUTE msent     NUMERIC
@ATTRIBUTE dwords     NUMERIC
@ATTRIBUTE dents   NUMERIC
@ATTRIBUTE Class        {1}

@DATA
"-docstart- (942 cycling)","judith arndt",746,"NULL",2.0,1.0,1.0,1.0,0.78,31.0,185.0,34.0,1
"-docstart- (942 cycling)","jane quigley",637,"NULL",2.0,1.0,3.0,1.0,0.66,18.0,185.0,34.0,1
"-docstart- (942 cycling)","ingrid haringa",830,"NULL",2.0,1.0,2.0,1.0,0.86,37.0,185.0,34.0,1
"-docstart- (942 cycling)","felicia ballanger",296,"NULL",2.0,1.0,4.0,0.0,0.31,109.0,185.0,34.0,1
"-docstart- (942 cycling)","dubnicoff",416,"NULL",1.0,2.0,4.0,0.0,0.43,59.0,185.0,34.0,1
"-docstart- (942 cycling)","dubnicoff",336,"NULL",1.0,2.0,4.0,0.0,0.35,109.0,185.0,34.0,1
"-docstart- (942 cycling)","ballanger",458,"NULL",1.0,2.0,4.0,0.0,0.48,46.0,185.0,34.0,1
"-docstart- (942 cycling)","ballanger",304,"NULL",1.0,2.0,4.0,0.0,0.32,109.0,185.0,34.0,1
"-docstart- (942 cycling)","annett neumann",182,"NULL",2.0,1.0,4.0,1.0,0.19,204.0,185.0,34.0,1
"-docstart- (941 cycling)","tanya dubnicoff",487,"NULL",2.0,1.0,4.0,1.0,0.31,116.0,253.0,29.0,1
"-docstart- (941 cycling)","nathalie lancien",1465,"NULL",2.0,1.0,2.0,1.0,0.94,110.0,253.0,29.0,1
"-docstart- (941 cycling)","jane quigley",824,"NULL",2.0,1.0,3.0,1.0,0.53,126.0,253.0,29.0,1
"-docstart- (941 cycling)","ingrid haringa",1344,"NULL",2.0,1.0,2.0,1.0,0.86,176.0,253.0,29.0,1
"-docstart- (941 cycling)","felicia ballanger",93,"NULL",2.0,1.0,4.0,0.0,0.06,208.0,253.0,29.0,1
"-docstart- (941 cycling)","dubnicoff",493,"NULL",1.0,1.0,4.0,0.0,0.32,116.0,253.0,29.0,1
"-docstart- (941 cycling)","ballanger",518,"NULL",1.0,4.0,4.0,0.0,0.33,119.0,253.0,29.0,1
"-docstart- (941 cycling)","ballanger",257,"NULL",1.0,4.0,4.0,0.0,0.17,145.0,253.0,29.0,1
"-docstart- (941 cycling)","ballanger",101,"NULL",1.0,4.0,4.0,0.0,0.06,208.0,253.0,29.0,1
"-docstart- (941 cycling)","ballanger",10,"NULL",1.0,4.0,4.0,0.0,0.01,48.0,253.0,29.0,1
"-docstart- (941 cycling)","annett neumann",282,"NULL",2.0,1.0,4.0,1.0,0.18,145.0,253.0,29.0,1
"-docstart- (940 soccer)","john hartson",186,"NULL",2.0,1.0,1.0,1.0,0.69,104.0,51.0,10.0,1
"-docstart- (940 soccer)","hartson",191,"NULL",1.0,1.0,0.0,1.0,0.7,104.0,51.0,10.0,1
"-docstart- (940 soccer)","barry, wales",54,"NULL",2.0,1.0,0.0,1.0,0.2,114.0,51.0,10.0,1
"-docstart- (94 australia)","qian qichen",275,"NULL",2.0,1.0,1.0,1.0,0.28,174.0,153.0,32.0,1
"-docstart- (94 australia)","other issues",624,"NULL",2.0,1.0,0.0,1.0,0.63,237.0,153.0,32.0,1
"-docstart- (94 australia)","chinese foreign minister",250,"NULL",3.0,1.0,0.0,2.0,0.25,174.0,153.0,32.0,1
"-docstart- (94 australia)","australian cabinet",672,"NULL",2.0,1.0,0.0,1.0,0.68,237.0,153.0,32.0,1
"-docstart- (94 australia)","australian foreign minister",64,"NULL",3.0,1.0,0.0,1.0,0.06,186.0,153.0,32.0,1
"-docstart- (939 soccer)","ronald brunmayr",256,"NULL",2.0,1.0,1.0,1.0,0.83,102.0,52.0,11.0,1
"-docstart- (939 soccer)","ewald brenner",199,"NULL",2.0,1.0,1.0,0.0,0.65,102.0,52.0,11.0,1
"-docstart- (939 soccer)","european under-21",141,"NULL",2.0,2.0,0.0,1.0,0.46,126.0,52.0,11.0,1
"-docstart- (939 soccer)","european under-21",38,"NULL",2.0,2.0,0.0,1.0,0.12,62.0,52.0,11.0,1
"-docstart- (939 soccer)","brunmayr",263,"NULL",1.0,1.0,0.0,1.0,0.86,102.0,52.0,11.0,1
"-docstart- (939 soccer)","amstetten, austria",63,"NULL",2.0,1.0,0.0,2.0,0.21,126.0,52.0,11.0,1
"-docstart- (938 wall)","chairman of the federal reserve",2247,"NULL",5.0,1.0,0.0,2.0,0.68,215.0,560.0,56.0,1
"-docstart- (938 wall)","chairman of the",2247,"NULL",3.0,1.0,0.0,3.0,0.68,215.0,560.0,56.0,1
"-docstart- (938 wall)","robert rubin",194,"NULL",2.0,1.0,1.0,1.0,0.06,241.0,560.0,56.0,1
"-docstart- (938 wall)","president clinton",258,"NULL",2.0,1.0,0.0,2.0,0.08,241.0,560.0,56.0,1
"-docstart- (938 wall)","march 8",1324,"NULL",2.0,1.0,0.0,5.0,0.4,43.0,560.0,56.0,1
"-docstart- (938 wall)","lloyd bentsen",737,"NULL",2.0,1.0,1.0,1.0,0.22,210.0,560.0,56.0,1
"-docstart- (938 wall)","goldman, sachs",1615,"NULL",2.0,1.0,3.0,1.0,0.49,195.0,560.0,56.0,1
"-docstart- (938 wall)","alan greenspan",2213,"NULL",2.0,1.0,3.0,1.0,0.67,215.0,560.0,56.0,1
"-docstart- (937 official)","oj l",28,"NULL",2.0,1.0,0.0,0.0,0.09,56.0,52.0,12.0,1
"-docstart- (937 official)","commission regulation",59,"NULL",2.0,1.0,2.0,1.0,0.2,241.0,52.0,12.0,1
"-docstart- (937 official)","august 28",40,"NULL",2.0,1.0,0.0,2.0,0.13,56.0,52.0,12.0,1
"-docstart- (936 algeria)","september 8",270,"NULL",2.0,1.0,0.0,3.0,0.14,193.0,292.0,46.0,1
"-docstart- (936 algeria)","salvation front",542,"NULL",2.0,1.0,0.0,2.0,0.29,215.0,292.0,46.0,1
"-docstart- (936 algeria)","malcolm rifkind",1340,"NULL",2.0,1.0,2.0,1.0,0.71,187.0,292.0,46.0,1
"-docstart- (936 algeria)","london on",260,"NULL",2.0,1.0,0.0,1.0,0.14,193.0,292.0,46.0,1
"-docstart- (936 algeria)","islamic salvation front",534,"NULL",3.0,1.0,2.0,1.0,0.28,215.0,292.0,46.0,1
"-docstart- (936 algeria)","british foreign secretary",1314,"NULL",3.0,1.0,0.0,2.0,0.7,187.0,292.0,46.0,1
"-docstart- (935 lenzing)","lenzing ag",87,"NULL",2.0,1.0,1.0,1.0,0.11,195.0,133.0,9.0,1
"-docstart- (934 press)","negocios",622,"NULL",1.0,1.0,0.0,1.0,0.88,556.0,115.0,18.0,1
"-docstart- (934 press)","jose maria aznar",442,"NULL",3.0,1.0,1.0,1.0,0.63,556.0,115.0,18.0,1
"-docstart- (934 press)","jose maria",442,"NULL",2.0,1.0,0.0,1.0,0.63,556.0,115.0,18.0,1
"-docstart- (934 press)","javier gomez",360,"NULL",2.0,1.0,0.0,1.0,0.51,556.0,115.0,18.0,1
"-docstart- (934 press)","diario 16",342,"NULL",2.0,1.0,2.0,1.0,0.48,556.0,115.0,18.0,1
"-docstart- (934 press)","coopers and lybrand",541,"NULL",3.0,1.0,1.0,1.0,0.77,556.0,115.0,18.0,1
"-docstart- (934 press)","aug 29",23,"NULL",2.0,1.0,0.0,0.0,0.03,30.0,115.0,18.0,1
"-docstart- (933 indicators)","qtr",1174,"NULL",1.0,1.0,0.0,0.0,0.56,93.0,428.0,6.0,1
"-docstart- (933 indicators)","mth",61,"NULL",1.0,2.0,0.0,4.0,0.03,72.0,428.0,6.0,1
"-docstart- (933 indicators)","bank of spain",1416,"NULL",3.0,1.0,1.0,1.0,0.67,64.0,428.0,6.0,1
"-docstart- (932 loxley)","loxley",308,"NULL",1.0,2.0,1.0,5.0,0.84,49.0,64.0,4.0,1
"-docstart- (932 loxley)","loxley",0,"NULL",1.0,2.0,1.0,5.0,0.0,27.0,64.0,4.0,1
"-docstart- (932 loxley)","june 30",117,"NULL",2.0,1.0,0.0,5.0,0.32,92.0,64.0,4.0,1
"-docstart- (931 singapore)","maximum capacity",527,"NULL",2.0,1.0,0.0,1.0,0.47,120.0,197.0,17.0,1
"-docstart- (931 singapore)","texaco inc.",1080,"NULL",2.0,1.0,0.0,1.0,0.96,74.0,197.0,17.0,1
"-docstart- (931 singapore)","singapore petroleum company",972,"NULL",3.0,1.0,1.0,1.0,0.86,130.0,197.0,17.0,1
"-docstart- (931 singapore)","singapore petroleum",972,"NULL",2.0,1.0,0.0,0.0,0.86,130.0,197.0,17.0,1
"-docstart- (931 singapore)","chevron corp",1063,"NULL",2.0,1.0,1.0,1.0,0.94,36.0,197.0,17.0,1
"-docstart- (930 hk)","go-ahead",114,"NULL",1.0,1.0,0.0,2.0,0.07,233.0,263.0,18.0,1
"-docstart- (930 hk)","ban on",26,"NULL",2.0,2.0,0.0,0.0,0.02,45.0,263.0,18.0,1
"-docstart- (930 hk)","ban on",161,"NULL",2.0,2.0,0.0,0.0,0.09,233.0,263.0,18.0,1
"-docstart- (930 hk)","june 30",1015,"NULL",2.0,1.0,0.0,5.0,0.59,116.0,263.0,18.0,1
"-docstart- (93 noisy)","seaside town",114,"NULL",2.0,1.0,0.0,1.0,0.11,122.0,173.0,7.0,1
"-docstart- (93 noisy)","thai police",16,"NULL",2.0,1.0,0.0,1.0,0.02,47.0,173.0,7.0,1
"-docstart- (929 airport)","september 30",74,"NULL",2.0,1.0,0.0,2.0,0.19,161.0,68.0,7.0,1
"-docstart- (929 airport)","actual",149,"NULL",1.0,1.0,0.0,4.0,0.37,161.0,68.0,7.0,1
"-docstart- (928 indonesia)","utomo",888,"NULL",1.0,2.0,4.0,1.0,0.87,109.0,168.0,15.0,1
"-docstart- (928 indonesia)","utomo",479,"NULL",1.0,2.0,4.0,1.0,0.47,175.0,168.0,15.0,1
"-docstart- (928 indonesia)","antara news agency",247,"NULL",3.0,1.0,0.0,1.0,0.24,138.0,168.0,15.0,1
"-docstart- (928 indonesia)","antara news",247,"NULL",2.0,1.0,0.0,1.0,0.24,138.0,168.0,15.0,1
"-docstart- (927 salomon)","ord",162,"NULL",1.0,1.0,0.0,18.0,0.55,135.0,56.0,3.0,1
"-docstart- (927 salomon)","march 31",64,"NULL",2.0,1.0,0.0,3.0,0.22,135.0,56.0,3.0,1
"-docstart- (927 salomon)","actual",126,"NULL",1.0,1.0,0.0,4.0,0.42,135.0,56.0,3.0,1
"-docstart- (926 s.)","s. korea",0,"NULL",2.0,1.0,11.0,1.0,0.0,50.0,120.0,23.0,1
"-docstart- (926 s.)","polish telecom",32,"NULL",2.0,1.0,0.0,0.0,0.04,48.0,120.0,23.0,1
"-docstart- (926 s.)","daewoo group",664,"NULL",2.0,1.0,1.0,1.0,0.93,62.0,120.0,23.0,1
"-docstart- (925 mbishi)","tokyo-mitsubishi bank",153,"NULL",2.0,1.0,1.0,1.0,0.37,188.0,78.0,7.0,1
"-docstart- (925 mbishi)","s&p",346,"NULL",1.0,1.0,8.0,2.0,0.84,41.0,78.0,7.0,1
"-docstart- (925 mbishi)","nomura securities",113,"NULL",2.0,1.0,0.0,2.0,0.27,188.0,78.0,7.0,1
"-docstart- (925 mbishi)","mitsubishi gas chemical",71,"NULL",3.0,1.0,0.0,0.0,0.17,188.0,78.0,7.0,1
"-docstart- (925 mbishi)","jcr",388,"NULL",1.0,1.0,0.0,6.0,0.94,33.0,78.0,7.0,1
"-docstart- (925 mbishi)","amt",206,"NULL",1.0,1.0,0.0,18.0,0.5,188.0,78.0,7.0,1
"-docstart- (924 siam)","metropolitan waterworks authority",344,"NULL",3.0,1.0,0.0,1.0,0.47,207.0,120.0,9.0,1
"-docstart- (924 siam)","thursday",256,"NULL",1.0,1.0,0.0,12.0,0.35,58.0,120.0,9.0,1
"-docstart- (924 siam)","siam commercial bank",93,"NULL",3.0,2.0,1.0,1.0,0.13,165.0,120.0,9.0,1
"-docstart- (924 siam)","siam commercial bank",438,"NULL",3.0,2.0,1.0,1.0,0.59,207.0,120.0,9.0,1
"-docstart- (924 siam)","september 5",680,"NULL",2.0,1.0,0.0,2.0,0.92,98.0,120.0,9.0,1
"-docstart- (923 simex)","recovery",374,"NULL",1.0,1.0,0.0,45.0,0.51,143.0,123.0,9.0,1
"-docstart- (923 simex)","siow",717,"NULL",1.0,1.0,0.0,0.0,0.98,26.0,123.0,9.0,1
"-docstart- (923 simex)","simex",58,"NULL",1.0,2.0,2.0,1.0,0.08,91.0,123.0,9.0,1
"-docstart- (923 simex)","simex",0,"NULL",1.0,2.0,2.0,1.0,0.0,36.0,123.0,9.0,1
"-docstart- (923 simex)","doreen",710,"NULL",1.0,1.0,0.0,8.0,0.97,26.0,123.0,9.0,1
"-docstart- (921 hong)","rock solid",1142,"NULL",2.0,1.0,0.0,1.0,0.4,81.0,491.0,33.0,1
"-docstart- (921 hong)","downwards",650,"NULL",1.0,1.0,0.0,0.0,0.23,120.0,491.0,33.0,1
"-docstart- (921 hong)","june 30",1498,"NULL",2.0,1.0,0.0,5.0,0.53,88.0,491.0,33.0,1
"-docstart- (921 hong)","donald tsang",117,"NULL",2.0,1.0,3.0,1.0,0.04,218.0,491.0,33.0,1
"-docstart- (921 hong)","bill birch",971,"NULL",2.0,1.0,2.0,1.0,0.34,157.0,491.0,33.0,1
"-docstart- (920 earthquake)","upper south",134,"NULL",2.0,1.0,0.0,1.0,0.23,140.0,98.0,14.0,1
"-docstart- (920 earthquake)","television new zealand",204,"NULL",3.0,1.0,1.0,1.0,0.35,140.0,98.0,14.0,1
"-docstart- (92 former)","visitor",285,"NULL",1.0,1.0,0.0,12.0,0.18,294.0,254.0,26.0,1
"-docstart- (92 former)","second time",894,"NULL",2.0,1.0,0.0,15.0,0.57,96.0,254.0,26.0,1
"-docstart- (92 former)","regime of",1130,"NULL",2.0,1.0,0.0,1.0,0.72,118.0,254.0,26.0,1
"-docstart- (92 former)","ro",491,"NULL",1.0,8.0,0.0,28.0,0.31,294.0,254.0,26.0,1
"-docstart- (92 former)","paramaribo, surinam",49,"NULL",2.0,1.0,0.0,1.0,0.03,161.0,254.0,26.0,1
"-docstart- (92 former)","moengo",416,"NULL",1.0,1.0,2.0,1.0,0.27,294.0,254.0,26.0,1
"-docstart- (92 former)","desi bouterse",1159,"NULL",2.0,1.0,2.0,1.0,0.74,118.0,254.0,26.0,1
"-docstart- (919 interview-t&n)","sort of",2012,"NULL",2.0,1.0,0.0,2.0,0.77,151.0,466.0,21.0,1
"-docstart- (919 interview-t&n)","t&n",449,"NULL",1.0,5.0,1.0,2.0,0.17,241.0,466.0,21.0,1
"-docstart- (919 interview-t&n)","t&n",2469,"NULL",1.0,5.0,1.0,2.0,0.95,234.0,466.0,21.0,1
"-docstart- (919 interview-t&n)","t&n",126,"NULL",1.0,5.0,1.0,2.0,0.05,229.0,466.0,21.0,1
"-docstart- (919 interview-t&n)","t&n",1062,"NULL",1.0,5.0,1.0,2.0,0.41,305.0,466.0,21.0,1
"-docstart- (918 kekkila)","helsinki",661,"NULL",1.0,2.0,7.0,48.0,0.94,43.0,119.0,7.0,1
"-docstart- (918 kekkila)","helsinki",42,"NULL",1.0,2.0,7.0,48.0,0.06,209.0,119.0,7.0,1
"-docstart- (917 audi)","results",228,"NULL",1.0,2.0,0.0,25.0,0.33,224.0,119.0,13.0,1
"-docstart- (917 audi)","audi ag",67,"NULL",2.0,1.0,1.0,2.0,0.1,224.0,119.0,13.0,1
"-docstart- (916 finns)","iltalehti",887,"NULL",1.0,1.0,1.0,1.0,0.98,170.0,162.0,9.0,1
"-docstart- (915 algeria)","south of algiers",278,"NULL",3.0,1.0,0.0,1.0,0.37,113.0,116.0,15.0,1
"-docstart- (914 repsol)","repsol",336,"NULL",1.0,3.0,2.0,2.0,0.43,137.0,138.0,7.0,1
"-docstart- (914 repsol)","repsol",103,"NULL",1.0,3.0,2.0,2.0,0.13,154.0,138.0,7.0,1
"-docstart- (914 repsol)","repsol",0,"NULL",1.0,3.0,2.0,2.0,0.0,42.0,138.0,7.0,1
"-docstart- (913 galeforce)","southern village",976,"NULL",2.0,1.0,0.0,1.0,0.77,218.0,219.0,10.0,1
"-docstart- (913 galeforce)","meteorological office",243,"NULL",2.0,1.0,0.0,1.0,0.19,223.0,219.0,10.0,1
"-docstart- (913 galeforce)","royal meteorological institute",692,"NULL",3.0,1.0,1.0,1.0,0.54,65.0,219.0,10.0,1
"-docstart- (913 galeforce)","rmt",741,"NULL",1.0,2.0,1.0,4.0,0.58,165.0,219.0,10.0,1
"-docstart- (913 galeforce)","rmt",725,"NULL",1.0,2.0,1.0,4.0,0.57,65.0,219.0,10.0,1
"-docstart- (913 galeforce)","jumet",996,"NULL",1.0,1.0,1.0,1.0,0.78,218.0,219.0,10.0,1
"-docstart- (912 bodies)","vnukovo airlines",479,"NULL",2.0,1.0,1.0,1.0,0.38,204.0,214.0,24.0,1
"-docstart- (912 bodies)","vnukovo",479,"NULL",1.0,1.0,0.0,3.0,0.38,204.0,214.0,24.0,1
"-docstart- (912 bodies)","tupolev 154",496,"NULL",2.0,1.0,1.0,1.0,0.39,204.0,214.0,24.0,1
"-docstart- (912 bodies)","norwegian news agency",372,"NULL",3.0,1.0,0.0,1.0,0.29,107.0,214.0,24.0,1
"-docstart- (912 bodies)","barentsburg",1175,"NULL",1.0,1.0,2.0,2.0,0.92,67.0,214.0,24.0,1
"-docstart- (910 thieves)","southwest coast",524,"NULL",2.0,1.0,0.0,3.0,0.97,157.0,95.0,5.0,1
"-docstart- (910 thieves)","limerick, ireland",48,"NULL",2.0,1.0,0.0,1.0,0.09,179.0,95.0,5.0,1
"-docstart- (91 peru)","shining path",749,"NULL",2.0,2.0,1.0,1.0,0.74,172.0,163.0,11.0,1
"-docstart- (91 peru)","shining path",337,"NULL",2.0,2.0,1.0,1.0,0.33,199.0,163.0,11.0,1
"-docstart- (91 peru)","abimael guzman",818,"NULL",2.0,1.0,1.0,1.0,0.81,172.0,163.0,11.0,1
"-docstart- (909 italy)","lone gunman",924,"NULL",2.0,1.0,0.0,3.0,0.96,109.0,164.0,11.0,1
"-docstart- (909 italy)","cemetary",896,"NULL",1.0,1.0,0.0,1.0,0.93,109.0,164.0,11.0,1
"-docstart- (909 italy)","santapaola",718,"NULL",1.0,1.0,0.0,0.0,0.75,108.0,164.0,11.0,1
"-docstart- (909 italy)","nitto santapaola",712,"NULL",2.0,1.0,1.0,1.0,0.74,108.0,164.0,11.0,1
"-docstart- (909 italy)","nitto",712,"NULL",1.0,1.0,0.0,2.0,0.74,108.0,164.0,11.0,1
"-docstart- (909 italy)","catania, sicily",52,"NULL",2.0,1.0,0.0,1.0,0.05,194.0,164.0,11.0,1
"-docstart- (908 german)","gorleben",579,"NULL",1.0,1.0,1.0,1.0,0.84,197.0,105.0,4.0,1
"-docstart- (907 amsterdam-rotterdam-antwerp)","former soviet",693,"NULL",2.0,1.0,0.0,2.0,0.68,150.0,153.0,11.0,1
"-docstart- (906 sweden)","risky business",1160,"NULL",2.0,1.0,0.0,6.0,0.61,176.0,313.0,27.0,1
"-docstart- (906 sweden)","production of",1339,"NULL",2.0,1.0,0.0,0.0,0.7,159.0,313.0,27.0,1
"-docstart- (906 sweden)","securities and investments board",1645,"NULL",4.0,1.0,0.0,1.0,0.87,155.0,313.0,27.0,1
"-docstart- (906 sweden)","london forest",20,"NULL",2.0,1.0,0.0,1.0,0.01,50.0,313.0,27.0,1
"-docstart- (905 new)","resort island",1850,"NULL",2.0,1.0,0.0,1.0,0.74,219.0,414.0,23.0,1
"-docstart- (905 new)","place beauvau",1513,"NULL",2.0,1.0,1.0,1.0,0.6,140.0,414.0,23.0,1
"-docstart- (905 new)","le figaro",1696,"NULL",2.0,1.0,1.0,1.0,0.67,97.0,414.0,23.0,1
"-docstart- (905 new)","la corse",931,"NULL",2.0,1.0,1.0,0.0,0.37,297.0,414.0,23.0,1
"-docstart- (905 new)","jean-louis debre",789,"NULL",2.0,1.0,1.0,0.0,0.31,297.0,414.0,23.0,1
"-docstart- (905 new)","france-soir",1464,"NULL",1.0,1.0,1.0,1.0,0.58,142.0,414.0,23.0,1
"-docstart- (905 new)","debre",800,"NULL",1.0,1.0,0.0,4.0,0.32,297.0,414.0,23.0,1
"-docstart- (905 new)","beauvau",1519,"NULL",1.0,1.0,0.0,3.0,0.6,140.0,414.0,23.0,1
"-docstart- (905 new)","ajaccio, corsica",67,"NULL",2.0,1.0,0.0,1.0,0.03,235.0,414.0,23.0,1
"-docstart- (904 clinton)","day of",30,"NULL",2.0,1.0,0.0,0.0,0.09,51.0,52.0,10.0,1
"-docstart- (904 clinton)","michigan city, indiana",247,"NULL",3.0,1.0,0.0,1.0,0.71,139.0,52.0,10.0,1
"-docstart- (903 feature)","heart of lions",1626,"NULL",3.0,1.0,0.0,1.0,0.39,146.0,720.0,39.0,1
"-docstart- (903 feature)","heading south",1135,"NULL",2.0,1.0,0.0,1.0,0.27,231.0,720.0,39.0,1
"-docstart- (903 feature)","brighter day",1241,"NULL",2.0,1.0,0.0,2.0,0.3,231.0,720.0,39.0,1
"-docstart- (903 feature)","battle at",2493,"NULL",2.0,1.0,0.0,2.0,0.6,152.0,720.0,39.0,1
"-docstart- (903 feature)","university in",3141,"NULL",2.0,1.0,0.0,2.0,0.75,204.0,720.0,39.0,1
"-docstart- (903 feature)","united daughters of the confederacy",3442,"NULL",5.0,1.0,1.0,1.0,0.83,108.0,720.0,39.0,1
"-docstart- (903 feature)","u.s. civil war",298,"NULL",3.0,2.0,1.0,1.0,0.07,272.0,720.0,39.0,1
"-docstart- (903 feature)","u.s. civil war",29,"NULL",3.0,2.0,1.0,1.0,0.01,54.0,720.0,39.0,1
"-docstart- (903 feature)","southern illinois university at carbondale",2679,"NULL",5.0,1.0,1.0,1.0,0.64,202.0,720.0,39.0,1
"-docstart- (903 feature)","north and",3187,"NULL",2.0,1.0,0.0,1.0,0.76,158.0,720.0,39.0,1
"-docstart- (903 feature)","illinois university",2688,"NULL",2.0,1.0,0.0,1.0,0.64,202.0,720.0,39.0,1
"-docstart- (903 feature)","daughters of the confederacy",3449,"NULL",4.0,1.0,0.0,1.0,0.83,108.0,720.0,39.0,1
"-docstart- (902 beachcomber)","transportation safety board",431,"NULL",3.0,1.0,0.0,1.0,0.46,228.0,155.0,14.0,1
"-docstart- (902 beachcomber)","new jersey shore",725,"NULL",3.0,2.0,0.0,1.0,0.77,135.0,155.0,14.0,1
"-docstart- (902 beachcomber)","new jersey shore",173,"NULL",3.0,2.0,0.0,1.0,0.18,203.0,155.0,14.0,1
"-docstart- (902 beachcomber)","national transportation safety board",422,"NULL",4.0,1.0,1.0,1.0,0.45,228.0,155.0,14.0,1
"-docstart- (902 beachcomber)","n.j.",68,"NULL",1.0,1.0,7.0,2.0,0.07,228.0,155.0,14.0,1
"-docstart- (902 beachcomber)","long island, new york",389,"NULL",4.0,1.0,0.0,3.0,0.41,228.0,155.0,14.0,1
"-docstart- (902 beachcomber)","island beach state park",309,"NULL",4.0,1.0,1.0,1.0,0.33,228.0,155.0,14.0,1
"-docstart- (902 beachcomber)","atlantic highlands",48,"NULL",2.0,1.0,1.0,2.0,0.05,23.0,155.0,14.0,1
"-docstart- (901 clinton)","bob dole",373,"NULL",2.0,1.0,9.0,1.0,0.88,81.0,64.0,9.0,1
"-docstart- (900 baker)","secretary of state james baker",76,"NULL",5.0,1.0,0.0,0.0,0.08,229.0,149.0,22.0,1
"-docstart- (900 baker)","itamar rabinovich",749,"NULL",2.0,1.0,2.0,1.0,0.84,218.0,149.0,22.0,1
"-docstart- (900 baker)","gop convention",704,"NULL",2.0,1.0,0.0,1.0,0.79,218.0,149.0,22.0,1
"-docstart- (90 argentine)","buenos",52,"NULL",1.0,2.0,0.0,1.0,0.08,83.0,108.0,6.0,1
"-docstart- (9 port)","tartous",159,"NULL",1.0,1.0,1.0,2.0,0.85,137.0,29.0,6.0,1
"-docstart- (9 port)","lattakia",146,"NULL",1.0,2.0,1.0,1.0,0.78,137.0,29.0,6.0,1
"-docstart- (9 port)","lattakia",111,"NULL",1.0,2.0,1.0,1.0,0.6,137.0,29.0,6.0,1
"-docstart- (9 port)","aug 10",121,"NULL",2.0,1.0,0.0,0.0,0.65,137.0,29.0,6.0,1
"-docstart- (899 press)","league games",226,"NULL",2.0,1.0,0.0,3.0,0.12,264.0,299.0,29.0,1
"-docstart- (899 press)","wall street journal reported",267,"NULL",4.0,1.0,0.0,0.0,0.15,264.0,299.0,29.0,1
"-docstart- (899 press)","sierra semiconductor",1074,"NULL",2.0,1.0,2.0,1.0,0.58,82.0,299.0,29.0,1
"-docstart- (899 press)","salomon brothers",991,"NULL",2.0,1.0,3.0,1.0,0.54,83.0,299.0,29.0,1
"-docstart- (899 press)","red lion hotels",1156,"NULL",3.0,1.0,0.0,2.0,0.63,75.0,299.0,29.0,1
"-docstart- (899 press)","president clinton",1421,"NULL",2.0,1.0,0.0,2.0,0.77,76.0,299.0,29.0,1
"-docstart- (899 press)","international business machines corp.",1034,"NULL",4.0,1.0,3.0,1.0,0.56,165.0,299.0,29.0,1
"-docstart- (899 press)","international business machines",1034,"NULL",3.0,1.0,0.0,1.0,0.56,83.0,299.0,29.0,1
"-docstart- (899 press)","h&r block",1584,"NULL",2.0,1.0,0.0,1.0,0.86,64.0,299.0,29.0,1
"-docstart- (899 press)","compuserve",1629,"NULL",1.0,1.0,0.0,1.0,0.88,64.0,299.0,29.0,1
"-docstart- (899 press)","baxter international inc",658,"NULL",3.0,1.0,1.0,0.0,0.36,170.0,299.0,29.0,1
"-docstart- (899 press)","baxter international",658,"NULL",2.0,1.0,0.0,1.0,0.36,170.0,299.0,29.0,1
"-docstart- (899 press)","aug 29",37,"NULL",2.0,1.0,0.0,0.0,0.02,44.0,299.0,29.0,1
"-docstart- (899 press)","america online",478,"NULL",2.0,2.0,2.0,1.0,0.26,166.0,299.0,29.0,1
"-docstart- (899 press)","america online",110,"NULL",2.0,2.0,2.0,1.0,0.06,264.0,299.0,29.0,1
"-docstart- (898 keane)","keane inc",80,"NULL",2.0,1.0,1.0,0.0,0.12,210.0,116.0,13.0,1
"-docstart- (898 keane)","ing group",235,"NULL",2.0,1.0,12.0,1.0,0.34,210.0,116.0,13.0,1
"-docstart- (897 u.s.)","s. korea",479,"NULL",2.0,2.0,11.0,1.0,0.92,91.0,80.0,16.0,1
"-docstart- (897 u.s.)","s. korea",253,"NULL",2.0,2.0,11.0,1.0,0.48,308.0,80.0,16.0,1
"-docstart- (897 u.s.)","aug 22",126,"NULL",2.0,1.0,0.0,0.0,0.24,179.0,80.0,16.0,1
"-docstart- (896 palestinians)","exception",630,"NULL",1.0,1.0,0.0,9.0,0.9,153.0,113.0,16.0,1
"-docstart- (896 palestinians)","yasser arafat",155,"NULL",2.0,1.0,16.0,1.0,0.22,222.0,113.0,16.0,1
"-docstart- (895 jordanian)","state news",294,"NULL",2.0,1.0,0.0,1.0,0.54,153.0,85.0,16.0,1
"-docstart- (895 jordanian)","yasser arafat",209,"NULL",2.0,1.0,16.0,1.0,0.38,237.0,85.0,16.0,1
"-docstart- (895 jordanian)","ramallah",159,"NULL",1.0,1.0,8.0,2.0,0.29,237.0,85.0,16.0,1
"-docstart- (894 new)","new ambassador",75,"NULL",2.0,1.0,0.0,1.0,0.14,127.0,84.0,15.0,1
